# Type: scattered data
# Version: 80
# Description: Fault 1 extracted from fault_complete.dat
# Format: free
# Field: 1 x meters
# Field: 2 y meters
# Field: 3 z meters
# Field: 4 faultid non-numeric
# Field: 5 lineid non-numeric
# Ditto: lineid
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# End:
296869.87371768	4477092.4735118	447.57113106517	""	"SectionE"
295591.59022684	4477093.6313818	-337.50324462626	""	"SectionE"
295685.03181073	4477093.5469289	-280.23900905605	""	"SectionE"
295790.93639301	4477093.4506497	-214.96298950831	""	"SectionE"
295888.32412008	4477093.3588154	-152.74255879129	""	"SectionE"
296011.77564381	4477093.2474159	-77.204627705229	""	"SectionE"
296125.51152773	4477093.1405186	-4.7742943498922	""	"SectionE"
296258.7288063	4477093.0204058	76.673294497439	""	"SectionE"
296369.76602881	4477092.9182559	145.91422812082	""	"SectionE"
296544.26020765	4477092.7584974	254.21404508195	""	"SectionE"
296653.46377652	4477092.6597677	321.15847907911	""	"SectionE"
296436.80434462	4477092.8569368	187.48299654095	""	"SectionE"
296705.38723658	4477092.6129653	352.89502338127	""	"SectionE"
296759.98949328	4477092.5579329	390.1375259786	""	"SectionE"
296638.80300131	4477371.7066204	61.872082341482	""	"SectionE"
296084.08569051	4478098.4384929	-1242.6173008675	""	"SectionE"
297094.60954781	4476627.7121384	1017.4501267876	""	"SectionE"
