# Type: scattered data
# Version: 80
# Description: Fault 37 extracted from fault_complete.dat
# Format: free
# Field: 1 x
# Field: 2 y
# Field: 3 z meters
# Field: 4 faultid non-numeric
# Field: 5 lineid non-numeric
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# Ditto: lineid
# End:
294002.071	4461948.208	1563.447021	"37"	""
294003.18	4461951.431	1563.341919	"37"	""
294004.288	4461954.653	1563.226074	"37"	""
294005.397	4461957.876	1563.10144	"37"	""
294005.951	4461959.487	1563.035522	"37"	""
294005.966	4461961.103	1562.916992	"37"	""
294007.075	4461964.326	1562.776245	"37"	""
294007.09	4461965.942	1562.654297	"37"	""
294007.644	4461967.554	1562.578613	"37"	""
294007.66	4461969.17	1562.454712	"37"	""
294008.214	4461970.781	1562.376343	"37"	""
294008.229	4461972.398	1562.249878	"37"	""
294008.783	4461974.009	1562.168823	"37"	""
294008.799	4461975.625	1562.040527	"37"	""
294009.353	4461977.237	1561.956787	"37"	""
294009.369	4461978.853	1561.827637	"37"	""
294009.923	4461980.464	1561.741211	"37"	""
294011.57	4461983.682	1561.605835	"37"	""
294012.678	4461986.904	1561.422363	"37"	""
294014.854	4461989.039	1561.402832	"37"	""
294016.501	4461992.256	1561.246948	"37"	""
294018.677	4461994.391	1561.214844	"37"	""
294021.927	4461995.978	1561.295898	"37"	""
294024.644	4461998.109	1561.287842	"37"	""
294026.819	4462000.244	1561.238892	"37"	""
294028.441	4462000.767	1561.295044	"37"	""
294029.529	4462001.835	1561.269165	"37"	""
294032.776	4462002.885	1561.377808	"37"	""
294036.019	4462003.931	1561.485596	"37"	""
294037.108	4462005	1561.454468	"37"	""
294038.727	4462004.986	1561.556885	"37"	""
294040.357	4462006.052	1561.557739	"37"	""
294041.974	4462006.036	1561.661133	"37"	""
294043.063	4462007.105	1561.625488	"37"	""
294044.68	4462007.09	1561.730591	"37"	""
294045.768	4462008.157	1561.693115	"37"	""
294047.386	4462008.143	1561.800049	"37"	""
294048.476	4462009.212	1561.761719	"37"	""
294050.092	4462009.197	1561.869507	"37"	""
294051.18	4462010.264	1561.830322	"37"	""
294054.423	4462011.311	1561.937256	"37"	""
294056.045	4462011.834	1561.992432	"37"	""
294057.132	4462012.902	1561.951416	"37"	""
294060.376	4462013.948	1562.064575	"37"	""
294063.619	4462014.995	1562.184814	"37"	""
294065.793	4462017.128	1562.102051	"37"	""
294066.88	4462018.196	1562.059204	"37"	""
294067.435	4462019.807	1561.908691	"37"	""
294069.616	4462022.48	1561.752808	"37"	""
294070.703	4462023.548	1561.706543	"37"	""
294071.81	4462026.769	1561.38855	"37"	""
294072.364	4462028.38	1561.227295	"37"	""
294073.445	4462029.441	1561.177368	"37"	""
294075.066	4462029.965	1561.241577	"37"	""
294076.152	4462031.03	1561.192505	"37"	""
294077.769	4462031.015	1561.332397	"37"	""
294079.949	4462033.689	1561.166748	"37"	""
294082.123	4462035.822	1561.074951	"37"	""
294084.304	4462038.495	1560.911987	"37"	""
294086.483	4462041.167	1560.750732	"37"	""
294087.571	4462042.234	1560.708862	"37"	""
294088.125	4462043.846	1560.537842	"37"	""
294090.306	4462046.519	1560.381958	"37"	""
294091.392	4462047.585	1560.343628	"37"	""
294091.947	4462049.196	1560.173584	"37"	""
294094.122	4462051.331	1560.104126	"37"	""
294096.303	4462054.004	1559.966064	"37"	""
294096.857	4462055.616	1559.799438	"37"	""
294099.033	4462057.75	1559.748657	"37"	""
294100.121	4462058.818	1559.727295	"37"	""
294100.675	4462060.429	1559.565186	"37"	""
294101.763	4462061.496	1559.548218	"37"	""
294102.317	4462063.108	1559.388794	"37"	""
294104.498	4462065.781	1559.292603	"37"	""
294106.679	4462068.455	1559.208862	"37"	""
294109.394	4462070.584	1559.287231	"37"	""
294111.015	4462071.108	1559.443115	"37"	""
294112.103	4462072.175	1559.451172	"37"	""
294113.725	4462072.698	1559.615112	"37"	""
294115.901	4462074.833	1559.643555	"37"	""
294117.52	4462075.355	1559.816406	"37"	""
294119.692	4462077.486	1559.859131	"37"	""
294121.312	4462078.008	1560.040771	"37"	""
294124.023	4462080.135	1560.186035	"37"	""
294126.197	4462082.268	1560.255493	"37"	""
294128.909	4462084.396	1560.423828	"37"	""
294132.163	4462086.52	1560.699097	"37"	""
294135.406	4462087.567	1561.127563	"37"	""
294136.494	4462088.635	1561.182739	"37"	""
294139.737	4462089.681	1561.629028	"37"	""
294141.358	4462090.205	1561.857056	"37"	""
294144.073	4462092.334	1562.091309	"37"	""
294145.161	4462093.402	1562.161743	"37"	""
294146.782	4462093.925	1562.401245	"37"	""
294148.958	4462096.06	1562.554443	"37"	""
294150.58	4462096.583	1562.802124	"37"	""
294151.673	4462098.189	1562.822632	"37"	""
294153.294	4462098.713	1563.075562	"37"	""
294155.47	4462100.847	1563.254639	"37"	""
294157.092	4462101.371	1563.514771	"37"	""
294158.179	4462102.438	1563.609985	"37"	""
294159.801	4462102.961	1563.875488	"37"	""
294161.979	4462105.098	1564.078613	"37"	""
294164.697	4462107.23	1564.402832	"37"	""
294166.322	4462107.757	1564.67981	"37"	""
294168.496	4462109.89	1564.907837	"37"	""
294171.209	4462112.018	1565.257935	"37"	""
294172.835	4462113.08	1565.494873	"37"	""
294175.016	4462115.754	1565.700562	"37"	""
294177.197	4462118.427	1565.922363	"37"	""
294179.378	4462121.101	1566.158447	"37"	""
294181.555	4462123.771	1566.404297	"37"	""
294182.635	4462125.366	1566.508545	"37"	""
294184.257	4462125.89	1566.814087	"37"	""
294186.433	4462128.024	1567.116943	"37"	""
294189.147	4462130.154	1567.541748	"37"	""
294190.794	4462133.371	1567.661987	"37"	""
294192.97	4462135.506	1567.981812	"37"	""
294194.058	4462136.573	1568.143921	"37"	""
294194.612	4462138.185	1568.152832	"37"	""
294196.79	4462140.321	1568.482422	"37"	""
294196.805	4462141.937	1568.380005	"37"	""
294197.361	4462143.55	1568.397827	"37"	""
294200.072	4462145.677	1568.852051	"37"	""
294201.692	4462146.199	1569.172729	"37"	""
294203.864	4462148.33	1569.515625	"37"	""
294204.416	4462149.94	1569.538818	"37"	""
294205.504	4462151.007	1569.714233	"37"	""
294206.058	4462152.618	1569.740112	"37"	""
294207.146	4462153.686	1569.917358	"37"	""
294207.162	4462155.302	1569.829224	"37"	""
294209.33	4462157.431	1570.186401	"37"	""
294210.968	4462160.641	1570.373413	"37"	""
294212.056	4462161.708	1570.556885	"37"	""
294212.61	4462163.319	1570.596069	"37"	""
294213.696	4462164.385	1570.781372	"37"	""
294214.25	4462165.996	1570.823242	"37"	""
294216.431	4462168.67	1571.17688	"37"	""
294217.519	4462169.737	1571.368408	"37"	""
294218.073	4462171.348	1571.416504	"37"	""
294220.249	4462173.483	1571.806641	"37"	""
294220.803	4462175.094	1571.860107	"37"	""
294221.891	4462176.162	1572.058716	"37"	""
294223	4462179.384	1572.174561	"37"	""
294224.108	4462182.607	1572.299194	"37"	""
294224.123	4462184.223	1572.241333	"37"	""
294225.232	4462187.446	1572.377563	"37"	""
294226.32	4462188.513	1572.587769	"37"	""
294226.335	4462190.129	1572.537964	"37"	""
294227.423	4462191.197	1572.750854	"37"	""
294227.438	4462192.813	1572.703613	"37"	""
294228.526	4462193.881	1572.919189	"37"	""
294229.635	4462197.103	1573.078613	"37"	""
294230.189	4462198.714	1573.161499	"37"	""
294231.836	4462201.932	1573.457153	"37"	""
294233.483	4462205.149	1573.761841	"37"	""
294234.038	4462206.76	1573.854492	"37"	""
294235.685	4462209.978	1574.170654	"37"	""
294237.861	4462212.113	1574.640137	"37"	""
294240.042	4462214.786	1575.108643	"37"	""
294242.222	4462217.459	1575.585205	"37"	""
294244.408	4462220.672	1576.064331	"37"	""
294245.496	4462221.739	1576.314697	"37"	""
294246.051	4462223.35	1576.428711	"37"	""
294248.226	4462225.485	1576.935547	"37"	""
294249.335	4462228.708	1577.17688	"37"	""
294251.511	4462230.842	1577.697998	"37"	""
294252.619	4462234.065	1577.952759	"37"	""
294254.798	4462236.203	1578.487183	"37"	""
294255.355	4462237.815	1578.623535	"37"	""
294256.442	4462238.883	1578.898682	"37"	""
294256.458	4462240.499	1578.906738	"37"	""
294258.105	4462243.717	1579.344971	"37"	""
294259.212	4462246.938	1579.666504	"37"	""
294259.766	4462248.549	1579.833984	"37"	""
294261.411	4462251.765	1580.320312	"37"	""
294262.514	4462254.983	1580.684692	"37"	""
294264.156	4462258.195	1581.206665	"37"	""
294264.71	4462259.807	1581.404419	"37"	""
294264.724	4462261.422	1581.464111	"37"	""
294265.808	4462262.486	1581.787354	"37"	""
294266.914	4462265.707	1582.206055	"37"	""
294268.023	4462268.929	1582.638916	"37"	""
294268.054	4462272.162	1582.796631	"37"	""
294269.162	4462275.385	1583.251831	"37"	""
294270.27	4462278.607	1583.718506	"37"	""
294271.358	4462279.675	1584.071289	"37"	""
294272.467	4462282.897	1584.552246	"37"	""
294273.575	4462286.12	1585.042114	"37"	""
294274.129	4462287.731	1585.289795	"37"	""
294276.3	4462289.861	1586.018433	"37"	""
294276.848	4462291.468	1586.268677	"37"	""
294279.557	4462293.593	1587.1604	"37"	""
294282.272	4462295.722	1588.063599	"37"	""
