297822.514,4471094.903,1306.666626,"1","SectionB"
297822.908,4471093.468,1306.712036,"1","SectionB"
297822.611,4471090.707,1306.668457,"1","SectionB"
297822.325,4471087.945,1306.627441,"1","SectionB"
297821.485,4471085.237,1306.517944,"1","SectionB"
297820.407,4471082.833,1306.379883,"1","SectionB"
297819.579,4471080.124,1306.273804,"1","SectionB"
297819.026,4471077.388,1306.205322,"1","SectionB"
297818.751,4471074.624,1306.175903,"1","SectionB"
297818.475,4471071.86,1306.150024,"1","SectionB"
297818.454,4471069.071,1306.160767,"1","SectionB"
297818.998,4471066.226,1306.24707,"1","SectionB"
297819.21,4471062.855,1306.301514,"1","SectionB"
297819.791,4471060.285,1306.400391,"1","SectionB"
297820.926,4471057.66,1306.577637,"1","SectionB"
297821.204,4471054.84,1306.648804,"1","SectionB"
297820.928,4471052.077,1306.647949,"1","SectionB"
297819.85,4471049.672,1306.536621,"1","SectionB"
297819.021,4471046.963,1306.465332,"1","SectionB"
297818.745,4471044.199,1306.469849,"1","SectionB"
297818.47,4471041.436,1306.475098,"1","SectionB"
297817.917,4471038.699,1306.44397,"1","SectionB"
297817.642,4471035.936,1306.450195,"1","SectionB"
297817.643,4471033.144,1306.494751,"1","SectionB"
297817.312,4471029.827,1306.503662,"1","SectionB"
297816.179,4471026.87,1306.399414,"1","SectionB"
297815.627,4471024.134,1306.368286,"1","SectionB"
297814.808,4471021.424,1306.299683,"1","SectionB"
297814.809,4471018.632,1306.341553,"1","SectionB"
297815.689,4471016.032,1306.498291,"1","SectionB"
297815.562,4471014.649,1306.500977,"1","SectionB"
297816.756,4471012.296,1306.697876,"1","SectionB"
297817.182,4471010.857,1306.776245,"1","SectionB"
297817.194,4471008.065,1306.81543,"1","SectionB"
297817.482,4471005.244,1306.891968,"1","SectionB"
297817.206,4471002.48,1306.885742,"1","SectionB"
297817.207,4470999.689,1306.916016,"1","SectionB"
297817.485,4470996.87,1306.98291,"1","SectionB"
297817.762,4470994.051,1307.046143,"1","SectionB"
297818.04,4470991.232,1307.105835,"1","SectionB"
297818.041,4470988.44,1307.122681,"1","SectionB"
297818.584,4470985.595,1307.212646,"1","SectionB"
297819.155,4470983.026,1307.302612,"1","SectionB"
297820.03,4470980.706,1307.433594,"1","SectionB"
297820.884,4470978.388,1307.55835,"1","SectionB"
297821.455,4470975.819,1307.637573,"1","SectionB"
297822.319,4470973.5,1307.756958,"1","SectionB"
297822.863,4470970.655,1307.822876,"1","SectionB"
297823.444,4470968.085,1307.889648,"1","SectionB"
297823.711,4470965.267,1307.901245,"1","SectionB"
297823.436,4470962.503,1307.824585,"1","SectionB"
297823.713,4470959.684,1307.822876,"1","SectionB"
297824.865,4470957.336,1307.952881,"1","SectionB"
297826.576,4470955.213,1308.169312,"1","SectionB"
297827.589,4470954.274,1308.302979,"1","SectionB"
297828.238,4470948.566,1308.259277,"1","SectionB"
297828.886,4470942.859,1308.187134,"1","SectionB"
297829.086,4470941.103,1308.1604,"1","SectionB"
297829.225,4470939.875,1308.139893,"1","SectionB"
297829.06,4470938.217,1308.056274,"1","SectionB"
297829.503,4470937.056,1308.082886,"1","SectionB"
297829.337,4470935.398,1307.996582,"1","SectionB"
297829.691,4470933.836,1307.992065,"1","SectionB"
297829.725,4470933.684,1307.991211,"1","SectionB"
297829.56,4470932.026,1307.901245,"1","SectionB"
297829.948,4470930.312,1307.892334,"1","SectionB"
297829.782,4470928.654,1307.800537,"1","SectionB"
297830.225,4470927.493,1307.82019,"1","SectionB"
297830.182,4470927.058,1307.795288,"1","SectionB"
297829.894,4470924.177,1307.629517,"1","SectionB"
297830.725,4470921.302,1307.631348,"1","SectionB"
297830.56,4470919.644,1307.532471,"1","SectionB"
297831.445,4470917.323,1307.562744,"1","SectionB"
297831.225,4470915.112,1307.428223,"1","SectionB"
297831.668,4470913.951,1307.442505,"1","SectionB"
297831.502,4470912.293,1307.340088,"1","SectionB"
297832.388,4470909.971,1307.366821,"1","SectionB"
297833.274,4470907.65,1307.392578,"1","SectionB"
297832.943,4470904.333,1307.185059,"1","SectionB"
297832.612,4470901.016,1306.977539,"1","SectionB"
297832.282,4470897.7,1306.771729,"1","SectionB"
297831.951,4470894.383,1306.567749,"1","SectionB"
297832.338,4470892.67,1306.546387,"1","SectionB"
297832.008,4470889.353,1306.345947,"1","SectionB"
297831.677,4470886.036,1306.14917,"1","SectionB"
297831.511,4470884.378,1306.052002,"1","SectionB"
297831.07,4470879.956,1305.799927,"1","SectionB"
297830.905,4470878.298,1305.708252,"1","SectionB"
297831.348,4470877.137,1305.724243,"1","SectionB"
297830.996,4470873.823,1305.543457,"1","SectionB"
297831.86,4470871.504,1305.579102,"1","SectionB"
297832.746,4470869.183,1305.621826,"1","SectionB"
297833.632,4470866.861,1305.668091,"1","SectionB"
297834.462,4470863.987,1305.693115,"1","SectionB"
297835.348,4470861.665,1305.750122,"1","SectionB"
297836.158,4470858.794,1305.785767,"1","SectionB"
297836.967,4470855.922,1305.828491,"1","SectionB"
297837.721,4470852.498,1305.85791,"1","SectionB"
297838.109,4470850.784,1305.879272,"1","SectionB"
297837.943,4470849.126,1305.81958,"1","SectionB"
297838.31,4470847.415,1305.842773,"1","SectionB"
297837.979,4470844.098,1305.736694,"1","SectionB"
297838.422,4470842.938,1305.785767,"1","SectionB"
297838.257,4470841.279,1305.73584,"1","SectionB"
297838.699,4470840.119,1305.787476,"1","SectionB"
297838.534,4470838.46,1305.740234,"1","SectionB"
297838.922,4470836.747,1305.778564,"1","SectionB"
297838.756,4470835.088,1305.734009,"1","SectionB"
297839.144,4470833.375,1305.775879,"1","SectionB"
297838.979,4470831.717,1305.734009,"1","SectionB"
297839.422,4470830.556,1305.791992,"1","SectionB"
297839.091,4470827.239,1305.714478,"1","SectionB"
297839.534,4470826.079,1305.77417,"1","SectionB"
297839.368,4470824.42,1305.738525,"1","SectionB"
297839.756,4470822.707,1305.788452,"1","SectionB"
297839.591,4470821.048,1305.755493,"1","SectionB"
297840.421,4470818.174,1305.871216,"1","SectionB"
297841.252,4470815.3,1305.991455,"1","SectionB"
297842.083,4470812.426,1306.115356,"1","SectionB"
297841.917,4470810.767,1306.087646,"1","SectionB"
297843.356,4470808.391,1306.312988,"1","SectionB"
297843.191,4470806.732,1306.287231,"1","SectionB"
297843.634,4470805.572,1306.358521,"1","SectionB"
297843.468,4470803.913,1306.332642,"1","SectionB"
297843.911,4470802.753,1306.404785,"1","SectionB"
297843.746,4470801.094,1306.381592,"1","SectionB"
297844.742,4470799.878,1306.542847,"1","SectionB"
297844.577,4470798.22,1306.519653,"1","SectionB"
297845.462,4470795.899,1306.668457,"1","SectionB"
297846.348,4470793.577,1306.819824,"1","SectionB"
297847.136,4470791.513,1306.957031,"1","SectionB"
297847.234,4470791.256,1306.973999,"1","SectionB"
297847.069,4470789.597,1306.952637,"1","SectionB"
297847.512,4470788.437,1307.030029,"1","SectionB"
297847.346,4470786.778,1307.009644,"1","SectionB"
297848.177,4470783.904,1307.160156,"1","SectionB"
297848.011,4470782.246,1307.139648,"1","SectionB"
297848.454,4470781.085,1307.218872,"1","SectionB"
297848.289,4470779.427,1307.199341,"1","SectionB"
297848.732,4470778.266,1307.279541,"1","SectionB"
297848.566,4470776.608,1307.259888,"1","SectionB"
297849.452,4470774.286,1307.420288,"1","SectionB"
297849.895,4470773.126,1307.500366,"1","SectionB"
297849.73,4470771.467,1307.481689,"1","SectionB"
297850.173,4470770.306,1307.562744,"1","SectionB"
297850.007,4470768.648,1307.543213,"1","SectionB"
297850.45,4470767.487,1307.624268,"1","SectionB"
297850.285,4470765.829,1307.605469,"1","SectionB"
297850.728,4470764.668,1307.686523,"1","SectionB"
297850.676,4470764.149,1307.680298,"1","SectionB"
297850.562,4470763.01,1307.666992,"1","SectionB"
297851.005,4470761.849,1307.748047,"1","SectionB"
297850.84,4470760.191,1307.72937,"1","SectionB"
297851.726,4470757.87,1307.890503,"1","SectionB"
297851.988,4470756.962,1307.939575,"1","SectionB"
297852.556,4470754.995,1308.045532,"1","SectionB"
297853.387,4470752.121,1308.201416,"1","SectionB"
297854.218,4470749.247,1308.3573,"1","SectionB"
297854.052,4470747.589,1308.334106,"1","SectionB"
297855.491,4470745.212,1308.595093,"1","SectionB"
297855.934,4470744.051,1308.677124,"1","SectionB"
297855.603,4470740.735,1308.627197,"1","SectionB"
297856.046,4470739.574,1308.708252,"1","SectionB"
297855.881,4470737.916,1308.682373,"1","SectionB"
297856.324,4470736.755,1308.763428,"1","SectionB"
297856.158,4470735.096,1308.736694,"1","SectionB"
297856.601,4470733.936,1308.816895,"1","SectionB"
297856.27,4470730.619,1308.760742,"1","SectionB"
297857.156,4470728.298,1308.920288,"1","SectionB"
297858.042,4470725.976,1309.081421,"1","SectionB"
297858.873,4470723.102,1309.235596,"1","SectionB"
297859.316,4470721.941,1309.318359,"1","SectionB"
297859.172,4470720.28,1309.293457,"1","SectionB"
