# Type: scattered data
# Version: 8
# Description: Exported from grid SanEmidioTopo.2grd (Drew, 14 Nov 2013)
# Format: free
# Field: 1 x
# Field: 2 y
# Field: 3 z meters
# Field: 4 column integer
# Field: 5 row integer
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# End:
# Information from grid:
# Grid_size: 183 x 207
# Grid_space: 287893.965000,306093.965000,4462214.681000,4482814.681000
# Scattered_data: SanE_DEM_pts.dat
# Z_field: GRID_CODE
# History: Calculated by ev_2grid with normal minimum tension algorithm.
# _History:  Multiple data point gridding level: 4
# _History:  Extrapolated. (Drew, 19 Feb 2013)
# History: Updated projection and/or units (Drew, 21 Feb 2013)
# History: Updated projection and/or units (Drew, 21 Feb 2013)
# History: Updated projection and/or units (Drew, 21 Feb 2013)
# History: Updated projection and/or units (Drew, 21 Feb 2013)
# Z_units: meters
294393.965 4462214.681 1620.938964844 66 1
294493.965 4462214.681 1660.873535156 67 1
294593.965 4462214.681 1709.440917969 68 1
294693.965 4462214.681 1758.999511719 69 1
294793.965 4462214.681 1801.520385742 70 1
294893.965 4462214.681 1816.506225586 71 1
294993.965 4462214.681 1858.495483398 72 1
295093.965 4462214.681 1873.091552734 73 1
295193.965 4462214.681 1832.655395508 74 1
295293.965 4462214.681 1794.97277832 75 1
295393.965 4462214.681 1799.016723633 76 1
295493.965 4462214.681 1793.698242188 77 1
295593.965 4462214.681 1782.672119141 78 1
295693.965 4462214.681 1756.2578125 79 1
295793.965 4462214.681 1706.308837891 80 1
295893.965 4462214.681 1670.432006836 81 1
295993.965 4462214.681 1635.153930664 82 1
296093.965 4462214.681 1644.207275391 83 1
296193.965 4462214.681 1629.404418945 84 1
296293.965 4462214.681 1592.213012695 85 1
296393.965 4462214.681 1554.100463867 86 1
296493.965 4462214.681 1526.954589844 87 1
296593.965 4462214.681 1510.539794922 88 1
296693.965 4462214.681 1519.266357422 89 1
296793.965 4462214.681 1479.7109375 90 1
296893.965 4462214.681 1451.260131836 91 1
296993.965 4462214.681 1432.590820312 92 1
297093.965 4462214.681 1415.520263672 93 1
297193.965 4462214.681 1392.32019043 94 1
297293.965 4462214.681 1373.448120117 95 1
297393.965 4462214.681 1363.324951172 96 1
297493.965 4462214.681 1349.234008789 97 1
297593.965 4462214.681 1339.306396484 98 1
297693.965 4462214.681 1328.684326172 99 1
297793.965 4462214.681 1322.611083984 100 1
297893.965 4462214.681 1315.882324219 101 1
297993.965 4462214.681 1306.266601562 102 1
298093.965 4462214.681 1305.939086914 103 1
298193.965 4462214.681 1300.501342773 104 1
298293.965 4462214.681 1290.456787109 105 1
298393.965 4462214.681 1281.788330078 106 1
298493.965 4462214.681 1269.467163086 107 1
298593.965 4462214.681 1255.250488281 108 1
298693.965 4462214.681 1240.413574219 109 1
298793.965 4462214.681 1224.529541016 110 1
298893.965 4462214.681 1213.23034668 111 1
298993.965 4462214.681 1200.147338867 112 1
299093.965 4462214.681 1190.048583984 113 1
299193.965 4462214.681 1182.64855957 114 1
299293.965 4462214.681 1174.285766602 115 1
299393.965 4462214.681 1169.12487793 116 1
299493.965 4462214.681 1165.629882812 117 1
299593.965 4462214.681 1160.503051758 118 1
299693.965 4462214.681 1157.203491211 119 1
299793.965 4462214.681 1155.639892578 120 1
299893.965 4462214.681 1154.555664062 121 1
299993.965 4462214.681 1154.377319336 122 1
300093.965 4462214.681 1154.24609375 123 1
300193.965 4462214.681 1154.116943359 124 1
300293.965 4462214.681 1153.995483398 125 1
300393.965 4462214.681 1153.851318359 126 1
300493.965 4462214.681 1153.742431641 127 1
300593.965 4462214.681 1153.654296875 128 1
300693.965 4462214.681 1153.55847168 129 1
300793.965 4462214.681 1153.459472656 130 1
300893.965 4462214.681 1153.355102539 131 1
300993.965 4462214.681 1153.254882812 132 1
301093.965 4462214.681 1153.213256836 133 1
301193.965 4462214.681 1153.206054688 134 1
301293.965 4462214.681 1153.237548828 135 1
301393.965 4462214.681 1153.321655273 136 1
301493.965 4462214.681 1153.366210938 137 1
301593.965 4462214.681 1153.411132812 138 1
301693.965 4462214.681 1153.468261719 139 1
301793.965 4462214.681 1153.520996094 140 1
301893.965 4462214.681 1153.561645508 141 1
301993.965 4462214.681 1153.589233398 142 1
302093.965 4462214.681 1153.634033203 143 1
302193.965 4462214.681 1153.68371582 144 1
302293.965 4462214.681 1153.709350586 145 1
302393.965 4462214.681 1153.745117188 146 1
302493.965 4462214.681 1153.783813477 147 1
302593.965 4462214.681 1153.831665039 148 1
302693.965 4462214.681 1153.878417969 149 1
302793.965 4462214.681 1153.944824219 150 1
302893.965 4462214.681 1154.018554688 151 1
302993.965 4462214.681 1154.105712891 152 1
303093.965 4462214.681 1154.198486328 153 1
303193.965 4462214.681 1154.287841797 154 1
303293.965 4462214.681 1154.404052734 155 1
303393.965 4462214.681 1154.51159668 156 1
303493.965 4462214.681 1154.616455078 157 1
303593.965 4462214.681 1154.856933594 158 1
303693.965 4462214.681 1155.130249023 159 1
303793.965 4462214.681 1155.389770508 160 1
303893.965 4462214.681 1155.661743164 161 1
303993.965 4462214.681 1155.959838867 162 1
304093.965 4462214.681 1156.185913086 163 1
304193.965 4462214.681 1156.002807617 164 1
304293.965 4462214.681 1156.864990234 165 1
304393.965 4462214.681 1157.92578125 166 1
304493.965 4462214.681 1158.943115234 167 1
304593.965 4462214.681 1161.088256836 168 1
304693.965 4462214.681 1163.298706055 169 1
304793.965 4462214.681 1165.410400391 170 1
304893.965 4462214.681 1167.94921875 171 1
304993.965 4462214.681 1170.491699219 172 1
305093.965 4462214.681 1174.435913086 173 1
305193.965 4462214.681 1178.800170898 174 1
305293.965 4462214.681 1184.329833984 175 1
305393.965 4462214.681 1190.344848633 176 1
305493.965 4462214.681 1194.383178711 177 1
305593.965 4462214.681 1209.619995117 178 1
305693.965 4462214.681 1214.14465332 179 1
305793.965 4462214.681 1219.196899414 180 1
305893.965 4462214.681 1230.268554688 181 1
305993.965 4462214.681 1239.045532227 182 1
306093.965 4462214.681 1244.372802734 183 1
287893.965 4462314.681 1573.602905273 1 2
287993.965 4462314.681 1562.979125977 2 2
288093.965 4462314.681 1528.183837891 3 2
288193.965 4462314.681 1491.155395508 4 2
288293.965 4462314.681 1511.809448242 5 2
288393.965 4462314.681 1549.101318359 6 2
288493.965 4462314.681 1539.134765625 7 2
288593.965 4462314.681 1495.548461914 8 2
288693.965 4462314.681 1449.113037109 9 2
288793.965 4462314.681 1421.80065918 10 2
288893.965 4462314.681 1416.091674805 11 2
288993.965 4462314.681 1413.440917969 12 2
289093.965 4462314.681 1414.893920898 13 2
289193.965 4462314.681 1411.607910156 14 2
289293.965 4462314.681 1410.814819336 15 2
289393.965 4462314.681 1411.107299805 16 2
289493.965 4462314.681 1409.897460938 17 2
289593.965 4462314.681 1411.673950195 18 2
289693.965 4462314.681 1418.345825195 19 2
289793.965 4462314.681 1421.920410156 20 2
289893.965 4462314.681 1427.204833984 21 2
289993.965 4462314.681 1428.213500977 22 2
290093.965 4462314.681 1429.995727539 23 2
290193.965 4462314.681 1433.668701172 24 2
290293.965 4462314.681 1447.309814453 25 2
290393.965 4462314.681 1479.473144531 26 2
290493.965 4462314.681 1497.056274414 27 2
290593.965 4462314.681 1534.122924805 28 2
290693.965 4462314.681 1498.212280273 29 2
290793.965 4462314.681 1528.937011719 30 2
290893.965 4462314.681 1567.539916992 31 2
290993.965 4462314.681 1621.17578125 32 2
291093.965 4462314.681 1627.281982422 33 2
291193.965 4462314.681 1669.403930664 34 2
291293.965 4462314.681 1722.070922852 35 2
291393.965 4462314.681 1728.368041992 36 2
291493.965 4462314.681 1715.638061523 37 2
291593.965 4462314.681 1698.386352539 38 2
291693.965 4462314.681 1659.577270508 39 2
291793.965 4462314.681 1634.147705078 40 2
291893.965 4462314.681 1615.28125 41 2
291993.965 4462314.681 1576.358886719 42 2
292093.965 4462314.681 1541.549194336 43 2
292193.965 4462314.681 1515.381225586 44 2
292293.965 4462314.681 1484.705322266 45 2
292393.965 4462314.681 1457.958374023 46 2
292493.965 4462314.681 1433.495483398 47 2
292593.965 4462314.681 1410.858764648 48 2
292693.965 4462314.681 1404.520996094 49 2
292793.965 4462314.681 1415.970703125 50 2
292893.965 4462314.681 1452.836791992 51 2
292993.965 4462314.681 1479.993164062 52 2
293093.965 4462314.681 1479.635620117 53 2
293193.965 4462314.681 1467.887817383 54 2
293293.965 4462314.681 1475.85546875 55 2
293393.965 4462314.681 1483.049316406 56 2
293493.965 4462314.681 1489.030273438 57 2
293593.965 4462314.681 1497.682617188 58 2
293693.965 4462314.681 1507.950683594 59 2
293793.965 4462314.681 1517.596557617 60 2
293893.965 4462314.681 1519.850341797 61 2
293993.965 4462314.681 1538.561889648 62 2
294093.965 4462314.681 1556.445556641 63 2
294193.965 4462314.681 1570.803222656 64 2
294293.965 4462314.681 1592.10534668 65 2
294393.965 4462314.681 1628.638549805 66 2
294493.965 4462314.681 1662.53125 67 2
294593.965 4462314.681 1688.117431641 68 2
294693.965 4462314.681 1729.565551758 69 2
294793.965 4462314.681 1759.055053711 70 2
294893.965 4462314.681 1788.232910156 71 2
294993.965 4462314.681 1838.680541992 72 2
295093.965 4462314.681 1878.049926758 73 2
295193.965 4462314.681 1834.034057617 74 2
295293.965 4462314.681 1791.2421875 75 2
295393.965 4462314.681 1757.96484375 76 2
295493.965 4462314.681 1765.958007812 77 2
295593.965 4462314.681 1770.869628906 78 2
295693.965 4462314.681 1769.215942383 79 2
295793.965 4462314.681 1725.864501953 80 2
295893.965 4462314.681 1681.271850586 81 2
295993.965 4462314.681 1630.536499023 82 2
296093.965 4462314.681 1599.051391602 83 2
296193.965 4462314.681 1605.288330078 84 2
296293.965 4462314.681 1560.728271484 85 2
296393.965 4462314.681 1542.872070312 86 2
296493.965 4462314.681 1531.950439453 87 2
296593.965 4462314.681 1539.392333984 88 2
296693.965 4462314.681 1531.399658203 89 2
296793.965 4462314.681 1484.298583984 90 2
296893.965 4462314.681 1458.023925781 91 2
296993.965 4462314.681 1440.032470703 92 2
297093.965 4462314.681 1418.575195312 93 2
297193.965 4462314.681 1398.722290039 94 2
297293.965 4462314.681 1374.49230957 95 2
297393.965 4462314.681 1371.862548828 96 2
297493.965 4462314.681 1360.482910156 97 2
297593.965 4462314.681 1348.048583984 98 2
297693.965 4462314.681 1345.942993164 99 2
297793.965 4462314.681 1341.043334961 100 2
297893.965 4462314.681 1327.475708008 101 2
297993.965 4462314.681 1319.594238281 102 2
298093.965 4462314.681 1313.032348633 103 2
298193.965 4462314.681 1302.555053711 104 2
298293.965 4462314.681 1291.259277344 105 2
298393.965 4462314.681 1283.349243164 106 2
298493.965 4462314.681 1270.126586914 107 2
298593.965 4462314.681 1259.359008789 108 2
298693.965 4462314.681 1242.529296875 109 2
298793.965 4462314.681 1226.673828125 110 2
298893.965 4462314.681 1214.364624023 111 2
298993.965 4462314.681 1204.475463867 112 2
299093.965 4462314.681 1195.814086914 113 2
299193.965 4462314.681 1186.726806641 114 2
299293.965 4462314.681 1179.403076172 115 2
299393.965 4462314.681 1172.320068359 116 2
299493.965 4462314.681 1168.100219727 117 2
299593.965 4462314.681 1164.167480469 118 2
299693.965 4462314.681 1159.781860352 119 2
299793.965 4462314.681 1157.581542969 120 2
299893.965 4462314.681 1155.993652344 121 2
299993.965 4462314.681 1154.899780273 122 2
300093.965 4462314.681 1154.537109375 123 2
300193.965 4462314.681 1154.360107422 124 2
300293.965 4462314.681 1154.200683594 125 2
300393.965 4462314.681 1154.061035156 126 2
300493.965 4462314.681 1153.918457031 127 2
300593.965 4462314.681 1153.797241211 128 2
300693.965 4462314.681 1153.68371582 129 2
300793.965 4462314.681 1153.579956055 130 2
300893.965 4462314.681 1153.484863281 131 2
300993.965 4462314.681 1153.423828125 132 2
301093.965 4462314.681 1153.377563477 133 2
301193.965 4462314.681 1153.386962891 134 2
301293.965 4462314.681 1153.425048828 135 2
301393.965 4462314.681 1153.463500977 136 2
301493.965 4462314.681 1153.510620117 137 2
301593.965 4462314.681 1153.558959961 138 2
301693.965 4462314.681 1153.612304688 139 2
301793.965 4462314.681 1153.674560547 140 2
301893.965 4462314.681 1153.702270508 141 2
301993.965 4462314.681 1153.74597168 142 2
302093.965 4462314.681 1153.795043945 143 2
302193.965 4462314.681 1153.830078125 144 2
302293.965 4462314.681 1153.861450195 145 2
302393.965 4462314.681 1153.889404297 146 2
302493.965 4462314.681 1153.919189453 147 2
302593.965 4462314.681 1153.970581055 148 2
302693.965 4462314.681 1154.027709961 149 2
302793.965 4462314.681 1154.096679688 150 2
302893.965 4462314.681 1154.178466797 151 2
302993.965 4462314.681 1154.272216797 152 2
303093.965 4462314.681 1154.368164062 153 2
303193.965 4462314.681 1154.471801758 154 2
303293.965 4462314.681 1154.580078125 155 2
303393.965 4462314.681 1154.755004883 156 2
303493.965 4462314.681 1155.017578125 157 2
303593.965 4462314.681 1155.280639648 158 2
303693.965 4462314.681 1155.514282227 159 2
303793.965 4462314.681 1155.774291992 160 2
303893.965 4462314.681 1156.014892578 161 2
303993.965 4462314.681 1156.184814453 162 2
304093.965 4462314.681 1156.181030273 163 2
304193.965 4462314.681 1157.143066406 164 2
304293.965 4462314.681 1158.204223633 165 2
304393.965 4462314.681 1159.287231445 166 2
304493.965 4462314.681 1161.625 167 2
304593.965 4462314.681 1163.699951172 168 2
304693.965 4462314.681 1165.823974609 169 2
304793.965 4462314.681 1168.04296875 170 2
304893.965 4462314.681 1170.528076172 171 2
304993.965 4462314.681 1173.125854492 172 2
305093.965 4462314.681 1177.224121094 173 2
305193.965 4462314.681 1182.038085938 174 2
305293.965 4462314.681 1188.118530273 175 2
305393.965 4462314.681 1194.32421875 176 2
305493.965 4462314.681 1201.582763672 177 2
305593.965 4462314.681 1209.833618164 178 2
305693.965 4462314.681 1215.631591797 179 2
305793.965 4462314.681 1219.381347656 180 2
305893.965 4462314.681 1226.60546875 181 2
305993.965 4462314.681 1234.172485352 182 2
306093.965 4462314.681 1242.795654297 183 2
287893.965 4462414.681 1558.927246094 1 3
287993.965 4462414.681 1545.383178711 2 3
288093.965 4462414.681 1520.483886719 3 3
288193.965 4462414.681 1478.931152344 4 3
288293.965 4462414.681 1509.032836914 5 3
288393.965 4462414.681 1543.860717773 6 3
288493.965 4462414.681 1525.968383789 7 3
288593.965 4462414.681 1485.543579102 8 3
288693.965 4462414.681 1442.145874023 9 3
288793.965 4462414.681 1412.098022461 10 3
288893.965 4462414.681 1408.521972656 11 3
288993.965 4462414.681 1408.391479492 12 3
289093.965 4462414.681 1408.171508789 13 3
289193.965 4462414.681 1407.777954102 14 3
289293.965 4462414.681 1404.590087891 15 3
289393.965 4462414.681 1405.205932617 16 3
289493.965 4462414.681 1403.694335938 17 3
289593.965 4462414.681 1406.173339844 18 3
289693.965 4462414.681 1410.186645508 19 3
289793.965 4462414.681 1415.510375977 20 3
289893.965 4462414.681 1419.577880859 21 3
289993.965 4462414.681 1420.66796875 22 3
290093.965 4462414.681 1420.444580078 23 3
290193.965 4462414.681 1421.464233398 24 3
290293.965 4462414.681 1423.394165039 25 3
290393.965 4462414.681 1452.377807617 26 3
290493.965 4462414.681 1475.818603516 27 3
290593.965 4462414.681 1482.726074219 28 3
290693.965 4462414.681 1510.896362305 29 3
290793.965 4462414.681 1547.971069336 30 3
290893.965 4462414.681 1554.975219727 31 3
290993.965 4462414.681 1563.104614258 32 3
291093.965 4462414.681 1596.25793457 33 3
291193.965 4462414.681 1649.885253906 34 3
291293.965 4462414.681 1699.222167969 35 3
291393.965 4462414.681 1699.229980469 36 3
291493.965 4462414.681 1692.011352539 37 3
291593.965 4462414.681 1692.565551758 38 3
291693.965 4462414.681 1675.350830078 39 3
291793.965 4462414.681 1674.266601562 40 3
291893.965 4462414.681 1629.915039062 41 3
291993.965 4462414.681 1589.286010742 42 3
292093.965 4462414.681 1550.821899414 43 3
292193.965 4462414.681 1521.699707031 44 3
292293.965 4462414.681 1487.725341797 45 3
292393.965 4462414.681 1457.828369141 46 3
292493.965 4462414.681 1432.618408203 47 3
292593.965 4462414.681 1408.048461914 48 3
292693.965 4462414.681 1403.388427734 49 3
292793.965 4462414.681 1407.554931641 50 3
292893.965 4462414.681 1445.634643555 51 3
292993.965 4462414.681 1479.515136719 52 3
293093.965 4462414.681 1482.062744141 53 3
293193.965 4462414.681 1463.52722168 54 3
293293.965 4462414.681 1468.633544922 55 3
293393.965 4462414.681 1474.944091797 56 3
293493.965 4462414.681 1482.928466797 57 3
293593.965 4462414.681 1491.498291016 58 3
293693.965 4462414.681 1501.150390625 59 3
293793.965 4462414.681 1503.888183594 60 3
293893.965 4462414.681 1528.629394531 61 3
293993.965 4462414.681 1549.33215332 62 3
294093.965 4462414.681 1563.771362305 63 3
294193.965 4462414.681 1578.728027344 64 3
294293.965 4462414.681 1595.779052734 65 3
294393.965 4462414.681 1615.529907227 66 3
294493.965 4462414.681 1644.033447266 67 3
294593.965 4462414.681 1677.480102539 68 3
294693.965 4462414.681 1725.485351562 69 3
294793.965 4462414.681 1745.428222656 70 3
294893.965 4462414.681 1762.546264648 71 3
294993.965 4462414.681 1820.907226562 72 3
295093.965 4462414.681 1884.255004883 73 3
295193.965 4462414.681 1841.623046875 74 3
295293.965 4462414.681 1801.817626953 75 3
295393.965 4462414.681 1760.944335938 76 3
295493.965 4462414.681 1728.448974609 77 3
295593.965 4462414.681 1744.795043945 78 3
295693.965 4462414.681 1744.991699219 79 3
295793.965 4462414.681 1714.575439453 80 3
295893.965 4462414.681 1666.272705078 81 3
295993.965 4462414.681 1643.730224609 82 3
296093.965 4462414.681 1605.907470703 83 3
296193.965 4462414.681 1583.813598633 84 3
296293.965 4462414.681 1561.020507812 85 3
296393.965 4462414.681 1546.595947266 86 3
296493.965 4462414.681 1547.22668457 87 3
296593.965 4462414.681 1549.795166016 88 3
296693.965 4462414.681 1536.157714844 89 3
296793.965 4462414.681 1487.805297852 90 3
296893.965 4462414.681 1460.531860352 91 3
296993.965 4462414.681 1447.721435547 92 3
297093.965 4462414.681 1429.416748047 93 3
297193.965 4462414.681 1403.071166992 94 3
297293.965 4462414.681 1387.133666992 95 3
297393.965 4462414.681 1388.156860352 96 3
297493.965 4462414.681 1367.87902832 97 3
297593.965 4462414.681 1361.73828125 98 3
297693.965 4462414.681 1355.290649414 99 3
297793.965 4462414.681 1344.756591797 100 3
297893.965 4462414.681 1343.660644531 101 3
297993.965 4462414.681 1330.598144531 102 3
298093.965 4462414.681 1317.364135742 103 3
298193.965 4462414.681 1304.483276367 104 3
298293.965 4462414.681 1288.821044922 105 3
298393.965 4462414.681 1277.630981445 106 3
298493.965 4462414.681 1269.189575195 107 3
298593.965 4462414.681 1257.78515625 108 3
298693.965 4462414.681 1242.366821289 109 3
298793.965 4462414.681 1226.770751953 110 3
298893.965 4462414.681 1215.975585938 111 3
298993.965 4462414.681 1208.317626953 112 3
299093.965 4462414.681 1200.966186523 113 3
299193.965 4462414.681 1192.411010742 114 3
299293.965 4462414.681 1183.318847656 115 3
299393.965 4462414.681 1175.48059082 116 3
299493.965 4462414.681 1171.005249023 117 3
299593.965 4462414.681 1167.349731445 118 3
299693.965 4462414.681 1163.624267578 119 3
299793.965 4462414.681 1159.96484375 120 3
299893.965 4462414.681 1157.24597168 121 3
299993.965 4462414.681 1156.564819336 122 3
300093.965 4462414.681 1155.698608398 123 3
300193.965 4462414.681 1154.544921875 124 3
300293.965 4462414.681 1154.419799805 125 3
300393.965 4462414.681 1154.244384766 126 3
300493.965 4462414.681 1154.069702148 127 3
300593.965 4462414.681 1153.9375 128 3
300693.965 4462414.681 1153.825683594 129 3
300793.965 4462414.681 1153.727294922 130 3
300893.965 4462414.681 1153.64465332 131 3
300993.965 4462414.681 1153.584106445 132 3
301093.965 4462414.681 1153.547607422 133 3
301193.965 4462414.681 1153.540649414 134 3
301293.965 4462414.681 1153.570678711 135 3
301393.965 4462414.681 1153.617797852 136 3
301493.965 4462414.681 1153.646728516 137 3
301593.965 4462414.681 1153.702636719 138 3
301693.965 4462414.681 1153.758422852 139 3
301793.965 4462414.681 1153.813598633 140 3
301893.965 4462414.681 1153.859008789 141 3
301993.965 4462414.681 1153.893920898 142 3
302093.965 4462414.681 1153.939575195 143 3
302193.965 4462414.681 1153.973754883 144 3
302293.965 4462414.681 1153.991333008 145 3
302393.965 4462414.681 1154.021240234 146 3
302493.965 4462414.681 1154.053588867 147 3
302593.965 4462414.681 1154.110473633 148 3
302693.965 4462414.681 1154.182006836 149 3
302793.965 4462414.681 1154.247924805 150 3
302893.965 4462414.681 1154.341796875 151 3
302993.965 4462414.681 1154.450683594 152 3
303093.965 4462414.681 1154.551025391 153 3
303193.965 4462414.681 1154.656860352 154 3
303293.965 4462414.681 1154.894287109 155 3
303393.965 4462414.681 1155.19128418 156 3
303493.965 4462414.681 1155.434082031 157 3
303593.965 4462414.681 1155.672729492 158 3
303693.965 4462414.681 1155.875366211 159 3
303793.965 4462414.681 1156.149047852 160 3
303893.965 4462414.681 1156.151733398 161 3
303993.965 4462414.681 1156.245239258 162 3
304093.965 4462414.681 1157.327758789 163 3
304193.965 4462414.681 1158.416137695 164 3
304293.965 4462414.681 1160.029785156 165 3
304393.965 4462414.681 1161.851318359 166 3
304493.965 4462414.681 1164.025756836 167 3
304593.965 4462414.681 1166.211791992 168 3
304693.965 4462414.681 1168.359741211 169 3
304793.965 4462414.681 1170.748779297 170 3
304893.965 4462414.681 1172.895507812 171 3
304993.965 4462414.681 1175.148925781 172 3
305093.965 4462414.681 1178.942138672 173 3
305193.965 4462414.681 1184.014038086 174 3
305293.965 4462414.681 1189.769775391 175 3
305393.965 4462414.681 1195.597167969 176 3
305493.965 4462414.681 1201.823120117 177 3
305593.965 4462414.681 1207.87109375 178 3
305693.965 4462414.681 1214.16418457 179 3
305793.965 4462414.681 1221.112670898 180 3
305893.965 4462414.681 1227.596923828 181 3
305993.965 4462414.681 1237.091796875 182 3
306093.965 4462414.681 1243.762207031 183 3
287893.965 4462514.681 1544.407714844 1 4
287993.965 4462514.681 1532.970336914 2 4
288093.965 4462514.681 1502.631469727 3 4
288193.965 4462514.681 1467.73449707 4 4
288293.965 4462514.681 1509.01953125 5 4
288393.965 4462514.681 1533.420288086 6 4
288493.965 4462514.681 1516.460327148 7 4
288593.965 4462514.681 1475.465942383 8 4
288693.965 4462514.681 1432.76965332 9 4
288793.965 4462514.681 1405.114135742 10 4
288893.965 4462514.681 1400.764160156 11 4
288993.965 4462514.681 1402.054321289 12 4
289093.965 4462514.681 1401.747192383 13 4
289193.965 4462514.681 1402.09753418 14 4
289293.965 4462514.681 1398.12487793 15 4
289393.965 4462514.681 1399.291625977 16 4
289493.965 4462514.681 1398.487060547 17 4
289593.965 4462514.681 1397.901245117 18 4
289693.965 4462514.681 1403.21472168 19 4
289793.965 4462514.681 1408.13269043 20 4
289893.965 4462514.681 1411.372558594 21 4
289993.965 4462514.681 1411.157836914 22 4
290093.965 4462514.681 1411.743041992 23 4
290193.965 4462514.681 1410.783447266 24 4
290293.965 4462514.681 1412.084106445 25 4
290393.965 4462514.681 1425.995727539 26 4
290493.965 4462514.681 1452.177612305 27 4
290593.965 4462514.681 1477.997436523 28 4
290693.965 4462514.681 1484.357788086 29 4
290793.965 4462514.681 1527.823974609 30 4
290893.965 4462514.681 1515.462158203 31 4
290993.965 4462514.681 1554.053466797 32 4
291093.965 4462514.681 1610.306640625 33 4
291193.965 4462514.681 1650.583007812 34 4
291293.965 4462514.681 1671.768432617 35 4
291393.965 4462514.681 1674.317016602 36 4
291493.965 4462514.681 1677.917724609 37 4
291593.965 4462514.681 1685.282104492 38 4
291693.965 4462514.681 1697.037597656 39 4
291793.965 4462514.681 1677.036865234 40 4
291893.965 4462514.681 1647.645751953 41 4
291993.965 4462514.681 1599.998535156 42 4
292093.965 4462514.681 1558.256713867 43 4
292193.965 4462514.681 1522.204833984 44 4
