# Type: scattered data
# Version: 80
# Description: Fault 36 extracted from fault_complete.dat
# Format: free
# Field: 1 x
# Field: 2 y
# Field: 3 z meters
# Field: 4 faultid non-numeric
# Field: 5 lineid non-numeric
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# Ditto: lineid
# End:
300096.088	4480735.919	1428.060547	"36"	""
300098.824	4480738.024	1428.265381	"36"	""
300098.938	4480738.106	1428.275146	"36"	""
300100.669	4480740.317	1428.349976	"36"	""
300101.826	4480741.978	1428.391846	"36"	""
300101.849	4480743.1	1428.307251	"36"	""
300102.411	4480743.089	1428.393677	"36"	""
300102.457	4480745.334	1428.225342	"36"	""
300102.504	4480747.58	1428.055176	"36"	""
300102.516	4480748.141	1428.012451	"36"	""
300101.954	4480748.153	1427.924194	"36"	""
300101.978	4480749.275	1427.838745	"36"	""
300101.416	4480749.287	1427.750488	"36"	""
300101.463	4480751.532	1427.576782	"36"	""
300100.901	4480751.544	1427.488647	"36"	""
300100.948	4480753.789	1427.313232	"36"	""
300100.995	4480756.035	1427.136841	"36"	""
300101.041	4480758.28	1426.959595	"36"	""
300101.088	4480760.526	1426.780518	"36"	""
300101.134	4480762.771	1426.60144	"36"	""
300101.181	4480765.017	1426.422485	"36"	""
300101.228	4480767.262	1426.241577	"36"	""
300101.274	4480769.507	1426.059937	"36"	""
300101.309	4480771.191	1425.923584	"36"	""
300101.894	4480772.303	1425.923584	"36"	""
300101.905	4480772.864	1425.877319	"36"	""
300102.49	4480773.975	1425.877319	"36"	""
300102.537	4480776.22	1425.694702	"36"	""
300102.548	4480776.782	1425.648438	"36"	""
300103.133	4480777.893	1425.648438	"36"	""
300103.18	4480780.138	1425.463989	"36"	""
300103.226	4480782.384	1425.278687	"36"	""
300103.273	4480784.629	1425.09436	"36"	""
300103.319	4480786.874	1424.909058	"36"	""
300102.758	4480786.886	1424.819946	"36"	""
300102.805	4480789.132	1424.634766	"36"	""
300102.828	4480790.254	1424.542114	"36"	""
300102.29	4480791.389	1424.361206	"36"	""
300102.336	4480793.634	1424.17688	"36"	""
300101.798	4480794.768	1423.997803	"36"	""
300101.845	4480797.014	1423.814331	"36"	""
300101.307	4480798.148	1423.637939	"36"	""
300101.353	4480800.394	1423.455322	"36"	""
300100.815	4480801.528	1423.280762	"36"	""
300100.862	4480803.773	1423.099976	"36"	""
300100.874	4480804.335	1423.054565	"36"	""
300100.336	4480805.469	1422.881714	"36"	""
300100.394	4480808.276	1422.658203	"36"	""
300100.405	4480808.837	1422.613647	"36"	""
300099.856	4480809.41	1422.488037	"36"	""
300099.902	4480811.656	1422.310791	"36"	""
300099.364	4480812.79	1422.144165	"36"	""
300099.388	4480813.913	1422.05603	"36"	""
300098.849	4480815.047	1421.891235	"36"	""
300098.896	4480817.293	1421.716675	"36"	""
300098.358	4480818.427	1421.554565	"36"	""
300098.393	4480820.111	1421.425415	"36"	""
300097.855	4480821.245	1421.265991	"36"	""
300097.89	4480822.93	1421.137695	"36"	""
300097.352	4480824.064	1420.97998	"36"	""
300097.398	4480826.309	1420.811646	"36"	""
300096.837	4480826.321	1420.740356	"36"	""
300096.884	4480828.566	1420.573853	"36"	""
300096.907	4480829.689	1420.490967	"36"	""
300096.369	4480830.823	1420.338623	"36"	""
300096.415	4480833.069	1420.174805	"36"	""
300095.877	4480834.203	1420.025146	"36"	""
300095.924	4480836.449	1419.863892	"36"	""
300095.97	4480838.694	1419.703613	"36"	""
300095.409	4480838.706	1419.636719	"36"	""
300095.456	4480840.951	1419.478271	"36"	""
300095.502	4480843.197	1419.321411	"36"	""
300095.526	4480844.319	1419.243042	"36"	""
300094.964	4480844.331	1419.177979	"36"	""
300095.011	4480846.576	1419.023071	"36"	""
300095.037	4480847.698	1418.946411	"36"	""
300094.499	4480848.832	1418.805664	"36"	""
300094.522	4480849.821	1418.738892	"36"	""
300094.538	4480850.515	1418.692627	"36"	""
300094	4480851.649	1418.553589	"36"	""
300094.038	4480853.332	1418.441406	"36"	""
300093.5	4480854.467	1418.304199	"36"	""
300093.526	4480855.588	1418.230347	"36"	""
300092.992	4480856.721	1418.094849	"36"	""
300093.003	4480857.282	1418.05835	"36"	""
300092.469	4480858.416	1417.924805	"36"	""
300092.484	4480858.976	1417.88916	"36"	""
300091.945	4480860.11	1417.75647	"36"	""
300091.96	4480860.67	1417.720825	"36"	""
300091.422	4480861.804	1417.589844	"36"	""
300091.434	4480862.366	1417.554199	"36"	""
300090.873	4480862.378	1417.495483	"36"	""
300090.896	4480863.5	1417.424194	"36"	""
300090.335	4480863.512	1417.366211	"36"	""
300090.381	4480865.757	1417.225586	"36"	""
300090.408	4480866.879	1417.156982	"36"	""
300089.846	4480866.89	1417.099976	"36"	""
300089.893	4480869.136	1416.960938	"36"	""
300089.916	4480870.259	1416.892334	"36"	""
300089.378	4480871.393	1416.7677	"36"	""
300089.416	4480873.076	1416.666138	"36"	""
300088.855	4480873.087	1416.610962	"36"	""
300088.902	4480875.333	1416.47644	"36"	""
300088.937	4480877.017	1416.376709	"36"	""
300088.375	4480877.029	1416.321411	"36"	""
300088.425	4480879.273	1416.189575	"36"	""
300088.449	4480880.395	1416.124634	"36"	""
300087.887	4480880.407	1416.07019	"36"	""
300087.91	4480881.53	1416.004272	"36"	""
300087.349	4480881.541	1415.951782	"36"	""
300087.361	4480882.103	1415.918823	"36"	""
300086.823	4480883.237	1415.802124	"36"	""
300086.834	4480883.798	1415.77002	"36"	""
300086.296	4480884.933	1415.654297	"36"	""
300086.308	4480885.494	1415.622192	"36"	""
300085.747	4480885.506	1415.572266	"36"	""
300085.77	4480886.629	1415.508179	"36"	""
300085.208	4480886.64	1415.460083	"36"	""
300085.263	4480888.317	1415.365723	"36"	""
300084.732	4480889.449	1415.256104	"36"	""
300084.759	4480890.57	1415.192017	"36"	""
300083.674	4480892.276	1415.007568	"36"	""
300083.709	4480893.96	1414.913208	"36"	""
300083.171	4480895.095	1414.808105	"36"	""
300082.095	4480897.363	1414.602295	"36"	""
300082.118	4480898.486	1414.539917	"36"	""
300081.557	4480898.498	1414.502563	"36"	""
300081.592	4480900.182	1414.409912	"36"	""
300081.03	4480900.193	1414.373413	"36"	""
300081.054	4480901.316	1414.31189	"36"	""
300080.519	4480902.449	1414.216553	"36"	""
300080.531	4480903.011	1414.186279	"36"	""
300079.992	4480904.145	1414.092773	"36"	""
300079.466	4480905.841	1413.97168	"36"	""
300079.501	4480907.525	1413.880737	"36"	""
300078.963	4480908.659	1413.792603	"36"	""
300079.01	4480910.904	1413.673218	"36"	""
300079.021	4480911.466	1413.642944	"36"	""
300078.471	4480912.039	1413.587769	"36"	""
300078.53	4480914.846	1413.439819	"36"	""
300078.541	4480915.407	1413.409546	"36"	""
300078.003	4480916.541	1413.328491	"36"	""
300078.05	4480918.787	1413.210938	"36"	""
300078.108	4480921.594	1413.063965	"36"	""
300078.155	4480923.839	1412.947266	"36"	""
300078.19	4480925.523	1412.859985	"36"	""
300078.248	4480928.33	1412.713867	"36"	""
300078.283	4480930.014	1412.626587	"36"	""
300078.341	4480932.821	1412.481445	"36"	""
300078.388	4480935.066	1412.364746	"36"	""
300078.446	4480937.873	1412.219604	"36"	""
300078.504	4480940.68	1412.073486	"36"	""
300078.551	4480942.925	1411.957642	"36"	""
300078.597	4480945.171	1411.840088	"36"	""
300078.644	4480947.416	1411.723389	"36"	""
300078.667	4480948.539	1411.664673	"36"	""
300078.129	4480949.673	1411.590698	"36"	""
300078.176	4480951.918	1411.473999	"36"	""
300078.222	4480954.164	1411.356445	"36"	""
300078.234	4480954.725	1411.326172	"36"	""
300077.696	4480955.86	1411.255737	"36"	""
300077.742	4480958.105	1411.138184	"36"	""
300077.766	4480959.228	1411.078491	"36"	""
300077.228	4480960.362	1411.010864	"36"	""
300077.274	4480962.608	1410.892334	"36"	""
300077.321	4480964.853	1410.772949	"36"	""
300077.356	4480966.537	1410.682983	"36"	""
300076.818	4480967.671	1410.618042	"36"	""
300076.876	4480970.478	1410.467529	"36"	""
300076.923	4480972.724	1410.346313	"36"	""
300076.969	4480974.969	1410.22522	"36"	""
300077.016	4480977.215	1410.10498	"36"	""
