# Type: scattered data
# Version: 8
# Description: Fault 51 extracted from fault_complete.dat
# Format: free
# Field: 1 x
# Field: 2 y
# Field: 3 z meters
# Field: 4 faultid non-numeric
# Field: 5 lineid non-numeric
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# End:
295460.222	4472938.657	1234.05249	51
295458.759	4472947.224	1234.062256	51
295457.296	4472955.79	1234.071167	51
295455.832	4472964.356	1234.079224	51
295454.369	4472972.922	1234.086304	51
295452.906	4472981.489	1234.093506	51
295451.443	4472990.055	1234.099731	51
295449.98	4472998.621	1234.106812	51
295448.517	4473007.188	1234.112183	51
295447.054	4473015.754	1234.118408	51
295445.59	4473024.32	1234.123779	51
295444.127	4473032.886	1234.12915	51
295442.664	4473041.453	1234.134399	51
295441.201	4473050.019	1234.139771	51
295437.38	4473057.934	1234.138062	51
295433.559	4473065.85	1234.13623	51
295429.737	4473073.765	1234.134399	51
295425.916	4473081.681	1234.13269	51
295422.095	4473089.596	1234.12915	51
295418.274	4473097.511	1234.125488	51
295414.452	4473105.427	1234.121094	51
295410.631	4473113.342	1234.116699	51
295404.899	4473119.347	1234.104126	51
295399.167	4473125.352	1234.09082	51
295393.436	4473131.357	1234.077393	51
295387.704	4473137.361	1234.063232	51
295381.972	4473143.366	1234.04895	51
295376.24	4473149.371	1234.033813	51
295370.508	4473155.376	1234.019531	51
295364.776	4473161.381	1234.006226	51
295358.444	4473167.931	1233.991089	51
295352.112	4473174.482	1233.977661	51
295345.779	4473181.033	1233.96521	51
295339.447	4473187.583	1233.955444	51
295333.115	4473194.134	1233.947388	51
295326.782	4473200.685	1233.941162	51
295320.45	4473207.235	1233.937622	51
295314.118	4473213.786	1233.935791	51
295307.785	4473220.337	1233.935791	51
295301.453	4473226.887	1233.937622	51
295296.093	4473234.034	1233.943848	51
295290.734	4473241.18	1233.950928	51
295285.374	4473248.326	1233.958984	51
295280.015	4473255.472	1233.966064	51
295274.655	4473262.618	1233.973267	51
295269.295	4473269.765	1233.979492	51
295263.936	4473276.911	1233.984863	51
295258.576	4473284.057	1233.989258	51
295253.216	4473291.203	1233.991943	51
295247.857	4473298.349	1233.993774	51
295242.497	4473305.496	1233.994629	51
295238.227	4473313.13	1233.999023	51
295233.956	4473320.765	1234.002686	51
295229.686	4473328.399	1234.005249	51
295225.415	4473336.034	1234.007935	51
295221.145	4473343.668	1234.01062	51
295216.875	4473351.303	1234.012451	51
295212.604	4473358.937	1234.01416	51
295208.334	4473366.572	1234.015137	51
295204.064	4473374.206	1234.015991	51
295199.793	4473381.841	1234.016846	51
295195.523	4473389.475	1234.016846	51
295191.252	4473397.11	1234.016846	51
295186.982	4473404.744	1234.016846	51
295182.712	4473412.379	1234.016846	51
295178.441	4473420.013	1234.015991	51
295174.171	4473427.648	1234.015137	51
295245.2583	4473053.396	822	""	helper51
