# Type: scattered data
# Version: 8
# Description: Fault 42 extracted from fault_complete.dat
# Format: free
# Field: 1 x
# Field: 2 y
# Field: 3 z meters
# Field: 4 faultid non-numeric
# Field: 5 lineid non-numeric
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# End:
300523.234	4476197.211	1628.089966	42
300518.566	4476204.636	1629.635376	42
300513.899	4476212.061	1631.212891	42
300509.232	4476219.487	1632.817993	42
300504.564	4476226.912	1634.421387	42
300499.897	4476234.337	1636.002441	42
300495.23	4476241.762	1637.53894	42
300490.562	4476249.188	1639.016724	42
300485.895	4476256.613	1640.422241	42
300481.228	4476264.038	1641.747681	42
300476.56	4476271.464	1642.988525	42
300471.893	4476278.889	1644.144653	42
300467.226	4476286.314	1645.217163	42
300464.468	4476294.588	1647.098389	42
300461.71	4476302.862	1648.860229	42
300458.952	4476311.136	1650.487671	42
300456.194	4476319.41	1651.986816	42
300453.436	4476327.683	1653.671143	42
300453.988	4476335.406	1656.359375	42
300454.539	4476343.128	1659.175903	42
300455.091	4476350.85	1662.064575	42
300455.642	4476358.573	1664.971069	42
300456.194	4476366.295	1667.838379	42
300453.988	4476375.12	1670.298584	42
300451.781	4476383.946	1672.66626	42
300449.575	4476392.771	1674.866333	42
300447.369	4476401.597	1676.821533	42
300445.162	4476410.422	1678.450684	42
300443.783	4476418.696	1679.682617	42
300442.404	4476426.97	1680.447754	42
300441.025	4476435.244	1680.675781	42
300439.646	4476443.518	1680.369385	42
300438.267	4476451.791	1679.596191	42
300436.888	4476460.065	1678.411499	42
300435.509	4476468.339	1676.874023	42
300434.13	4476476.613	1675.039185	42
300431.028	4476484.197	1673.21936	42
300427.925	4476491.782	1671.324707	42
300424.822	4476499.366	1669.393677	42
300421.72	4476506.951	1667.462524	42
300418.617	4476514.535	1665.567017	42
300415.514	4476522.119	1663.742798	42
300412.411	4476529.704	1662.023682	42
300409.309	4476537.288	1660.44519	42
300405.763	4476544.774	1659.17688	42
300402.217	4476552.26	1658.10791	42
300398.671	4476559.746	1657.023071	42
300395.125	4476567.232	1655.866821	42
300391.579	4476574.718	1654.654541	42
300388.033	4476582.203	1653.400391	42
300384.487	4476589.689	1652.119507	42
300385.177	4476597.963	1649.135498	42
300385.866	4476606.237	1646.11499	42
300386.556	4476614.511	1643.088257	42
300387.245	4476622.785	1640.089111	42
300390.003	4476631.059	1636.462036	42
300392.761	4476639.333	1632.943604	42
300395.519	4476647.606	1629.572998	42
300398.277	4476655.88	1626.385986	42
300395.519	4476663.694	1625.202148	42
300392.761	4476671.509	1624.230347	42
300390.003	4476679.323	1623.429565	42
300387.245	4476687.137	1622.779297	42
300384.487	4476694.951	1622.25647	42
300381.729	4476702.766	1621.844116	42
