# Type: scattered data
# Version: 80
# Description: Fault 7 extracted from fault_complete.dat
# Format: free
# Field: 1 x meters
# Field: 2 y meters
# Field: 3 z meters
# Field: 4 faultid non-numeric
# Field: 5 lineid non-numeric
# Ditto: lineid
# Projection: Universal Transverse Mercator
# Zone: 11
# Units: meters
# Ellipsoid: GRS 1980/NAD83
# Zdatum_above_MSL: 0.000000
# End:
296189.079	4471783.725	1237.062378	"7"	"SectionA"
295210.92676128	4469064.6516913	1258.7981853293	"7"	"SectionA"
295361.321	4469563.872	1245.348877	"7"	"SectionA"
295362.722	4469566.09	1245.308838	"7"	"SectionA"
295363.423	4469567.199	1245.290161	"7"	"SectionA"
295363.597	4469568.95	1245.237549	"7"	"SectionA"
295364.999	4469571.168	1245.202759	"7"	"SectionA"
295366.458	4469573.969	1245.1521	"7"	"SectionA"
295367.859	4469576.187	1245.12085	"7"	"SectionA"
295369.26	4469578.406	1245.089722	"7"	"SectionA"
295370.683	4469580.621	1245.062134	"7"	"SectionA"
295372.143	4469583.423	1245.019287	"7"	"SectionA"
295373.544	4469585.641	1244.99353	"7"	"SectionA"
295374.267	4469586.747	1244.980957	"7"	"SectionA"
295374.464	4469588.495	1244.938232	"7"	"SectionA"
295375.91	4469590.708	1244.91687	"7"	"SectionA"
295377.334	4469592.923	1244.896362	"7"	"SectionA"
295378.735	4469595.141	1244.876831	"7"	"SectionA"
295380.136	4469597.359	1244.858154	"7"	"SectionA"
295381.595	4469600.161	1244.827759	"7"	"SectionA"
295382.318	4469601.267	1244.819824	"7"	"SectionA"
295382.493	4469603.018	1244.782349	"7"	"SectionA"
295383.894	4469605.236	1244.768188	"7"	"SectionA"
295384.594	4469606.345	1244.760986	"7"	"SectionA"
295384.769	4469608.096	1244.724487	"7"	"SectionA"
295386.054	4469609.147	1244.736938	"7"	"SectionA"
295386.812	4469610.839	1244.719116	"7"	"SectionA"
295386.987	4469612.59	1244.684448	"7"	"SectionA"
295387.688	4469613.699	1244.679077	"7"	"SectionA"
295388.037	4469617.201	1244.611328	"7"	"SectionA"
295388.364	4469620.706	1244.544556	"7"	"SectionA"
295389.064	4469621.815	1244.540161	"7"	"SectionA"
295389.239	4469623.566	1244.508057	"7"	"SectionA"
295389.939	4469624.675	1244.504517	"7"	"SectionA"
295390.091	4469626.429	1244.472412	"7"	"SectionA"
295390.792	4469627.538	1244.469727	"7"	"SectionA"
295390.967	4469629.289	1244.438599	"7"	"SectionA"
295391.667	4469630.398	1244.435913	"7"	"SectionA"
295391.819	4469632.151	1244.404663	"7"	"SectionA"
295392.578	4469633.844	1244.392212	"7"	"SectionA"
295392.927	4469637.346	1244.331665	"7"	"SectionA"
295393.102	4469639.097	1244.302246	"7"	"SectionA"
295393.802	4469640.206	1244.300537	"7"	"SectionA"
295394.129	4469643.711	1244.240845	"7"	"SectionA"
295394.456	4469647.215	1244.182007	"7"	"SectionA"
295394.805	4469650.717	1244.124146	"7"	"SectionA"
295395.155	4469654.219	1244.066284	"7"	"SectionA"
295395.504	4469657.721	1244.008301	"7"	"SectionA"
295395.678	4469659.472	1243.979858	"7"	"SectionA"
295395.269	4469661.281	1243.933472	"7"	"SectionA"
295395.618	4469664.783	1243.87561	"7"	"SectionA"
295395.968	4469668.285	1243.817749	"7"	"SectionA"
295396.294	4469671.79	1243.758057	"7"	"SectionA"
295396.469	4469673.541	1243.728638	"7"	"SectionA"
295396.935	4469678.21	1243.648438	"7"	"SectionA"
295397.109	4469679.961	1243.618164	"7"	"SectionA"
295397.401	4469682.879	1243.567383	"7"	"SectionA"
295398.86	4469685.681	1243.550537	"7"	"SectionA"
295399.034	4469687.432	1243.519287	"7"	"SectionA"
295399.735	4469688.541	1243.516602	"7"	"SectionA"
295399.91	4469690.292	1243.486328	"7"	"SectionA"
295400.61	4469691.401	1243.483643	"7"	"SectionA"
295400.785	4469693.152	1243.453369	"7"	"SectionA"
295401.543	4469694.844	1243.440918	"7"	"SectionA"
295401.718	4469696.595	1243.411499	"7"	"SectionA"
295402.419	4469697.704	1243.408813	"7"	"SectionA"
295402.593	4469699.455	1243.379517	"7"	"SectionA"
295403.352	4469701.148	1243.366943	"7"	"SectionA"
295403.504	4469702.902	1243.337646	"7"	"SectionA"
295404.263	4469704.594	1243.325073	"7"	"SectionA"
295404.438	4469706.345	1243.296631	"7"	"SectionA"
295405.897	4469709.147	1243.282349	"7"	"SectionA"
295406.071	4469710.898	1243.253906	"7"	"SectionA"
295407.472	4469713.116	1243.250366	"7"	"SectionA"
295407.647	4469714.867	1243.220947	"7"	"SectionA"
295408.348	4469715.976	1243.219116	"7"	"SectionA"
295408.674	4469719.48	1243.161255	"7"	"SectionA"
295409.024	4469722.982	1243.105103	"7"	"SectionA"
295409.373	4469726.484	1243.04895	"7"	"SectionA"
295409.722	4469729.986	1242.991943	"7"	"SectionA"
295410.072	4469733.488	1242.936768	"7"	"SectionA"
295410.421	4469736.99	1242.880615	"7"	"SectionA"
295410.77	4469740.492	1242.825439	"7"	"SectionA"
295411.12	4469743.994	1242.769287	"7"	"SectionA"
295411.469	4469747.496	1242.714111	"7"	"SectionA"
295411.818	4469750.998	1242.658813	"7"	"SectionA"
295412.167	4469754.5	1242.602783	"7"	"SectionA"
295412.517	4469758.001	1242.547485	"7"	"SectionA"
295412.866	4469761.503	1242.49231	"7"	"SectionA"
295414.267	4469763.721	1242.485107	"7"	"SectionA"
295414.968	4469764.83	1242.480713	"7"	"SectionA"
295415.142	4469766.581	1242.453125	"7"	"SectionA"
295415.843	4469767.69	1242.448608	"7"	"SectionA"
295416.017	4469769.441	1242.421021	"7"	"SectionA"
295417.477	4469772.243	1242.402344	"7"	"SectionA"
295417.651	4469773.994	1242.373779	"7"	"SectionA"
295419.111	4469776.796	1242.355957	"7"	"SectionA"
295419.285	4469778.547	1242.32666	"7"	"SectionA"
295420.744	4469781.348	1242.307861	"7"	"SectionA"
295421.503	4469783.041	1242.293701	"7"	"SectionA"
295421.678	4469784.792	1242.264282	"7"	"SectionA"
295422.378	4469785.901	1242.258911	"7"	"SectionA"
295422.553	4469787.652	1242.230347	"7"	"SectionA"
295424.012	4469790.454	1242.209961	"7"	"SectionA"
295424.362	4469793.956	1242.151123	"7"	"SectionA"
295425.763	4469796.174	1242.140503	"7"	"SectionA"
295427.186	4469798.389	1242.129761	"7"	"SectionA"
295428.587	4469800.607	1242.118164	"7"	"SectionA"
295429.988	4469802.825	1242.107544	"7"	"SectionA"
295431.389	4469805.043	1242.095947	"7"	"SectionA"
295432.79	4469807.261	1242.084351	"7"	"SectionA"
295433.491	4469808.37	1242.078979	"7"	"SectionA"
295436.06	4469810.472	1242.095947	"7"	"SectionA"
295438.652	4469812.57	1242.114624	"7"	"SectionA"
295440.111	4469815.372	1242.093262	"7"	"SectionA"
295440.812	4469816.481	1242.087891	"7"	"SectionA"
295442.797	4469818.641	1242.092285	"7"	"SectionA"
295444.081	4469819.692	1242.102173	"7"	"SectionA"
295444.898	4469821.968	1242.077148	"7"	"SectionA"
295446.884	4469824.128	1242.08252	"7"	"SectionA"
295447.584	4469825.237	1242.078125	"7"	"SectionA"
295447.759	4469826.988	1242.048706	"7"	"SectionA"
295449.218	4469829.789	1242.030029	"7"	"SectionA"
295449.393	4469831.54	1242.001465	"7"	"SectionA"
295450.852	4469834.342	1241.983643	"7"	"SectionA"
295451.201	4469837.844	1241.927612	"7"	"SectionA"
295451.55	4469841.346	1241.87146	"7"	"SectionA"
295452.309	4469843.038	1241.858032	"7"	"SectionA"
295452.659	4469846.54	1241.802856	"7"	"SectionA"
295452.833	4469848.291	1241.775269	"7"	"SectionA"
295453.534	4469849.4	1241.772583	"7"	"SectionA"
295453.708	4469851.151	1241.744995	"7"	"SectionA"
295454.445	4469852.847	1241.733398	"7"	"SectionA"
295454.619	4469854.598	1241.705811	"7"	"SectionA"
295455.32	4469855.707	1241.703125	"7"	"SectionA"
295455.494	4469857.458	1241.676392	"7"	"SectionA"
295456.195	4469858.567	1241.674561	"7"	"SectionA"
