x,y,z,density,distance
0.0,0.1,0.05,0.03402521461248398,0.05
0.0,0.1,0.1,0.060905661433935165,-0.05
0.0,0.1,0.15000000000000002,0.0827321857213974,-0.10000000000000002
0.0,0.1,0.2,0.09871391206979752,-0.15000000000000002
0.0,0.1,0.25,0.11722096055746078,-0.10000000000000003
0.0,0.1,0.30000000000000004,0.13987424969673157,-0.04999999999999999
0.0,0.1,0.35000000000000003,0.15603044629096985,0.04999999999999999
0.0,0.1,0.4,0.15927207469940186,0.09999999999999998
0.0,0.1,0.45,0.16085310280323029,0.1414213562373095
0.0,0.1,0.5,0.1747576892375946,0.18027756377319942
0.0,0.1,0.55,0.1982891708612442,0.223606797749979
0.0,0.1,0.6000000000000001,0.2186954915523529,0.26925824035672524
0.0,0.1,0.65,0.2298366278409958,0.31622776601683794
0.0,0.1,0.7000000000000001,0.23933102190494537,0.36400549446402597
0.0,0.1,0.75,0.24238672852516174,0.412310562561766
0.0,0.1,0.8,0.2358134537935257,0.4609772228646444
0.0,0.1,0.8500000000000001,0.22904588282108307,0.5099019513592785
0.0,0.1,0.9,0.22667467594146729,0.5590169943749475
0.0,0.1,0.9500000000000001,0.22599191963672638,0.608276253029822
0.0,0.15000000000000002,0.0,0.014967414550483227,0.07071067811865477
0.0,0.15000000000000002,0.05,0.03328977897763252,0.05
0.0,0.15000000000000002,0.1,0.05984878167510033,-0.05
0.0,0.15000000000000002,0.15000000000000002,0.08213427662849426,-0.10000000000000002
0.0,0.15000000000000002,0.2,0.09722162783145905,-0.14142135623730953
0.0,0.15000000000000002,0.25,0.11305774003267288,-0.10000000000000003
0.0,0.15000000000000002,0.30000000000000004,0.13394659757614136,-0.04999999999999999
0.0,0.15000000000000002,0.35000000000000003,0.15077801048755646,0.04999999999999999
0.0,0.15000000000000002,0.4,0.16001424193382263,0.07071067811865474
0.0,0.15000000000000002,0.45,0.16775307059288025,0.11180339887498945
0.0,0.15000000000000002,0.5,0.18403270840644836,0.15811388300841892
0.0,0.15000000000000002,0.55,0.206107959151268,0.20615528128088306
0.0,0.15000000000000002,0.6000000000000001,0.22138242423534393,0.2549509756796393
0.0,0.15000000000000002,0.65,0.22987185418605804,0.30413812651491096
0.0,0.15000000000000002,0.7000000000000001,0.2401987910270691,0.3535533905932738
0.0,0.15000000000000002,0.75,0.2434130162000656,0.40311288741492746
0.0,0.15000000000000002,0.8,0.23277945816516876,0.45276925690687087
0.0,0.15000000000000002,0.8500000000000001,0.22474467754364014,0.5024937810560445
0.0,0.15000000000000002,0.9,0.22377337515354156,0.552268050859363
0.0,0.15000000000000002,0.9500000000000001,0.22331935167312622,0.6020797289396148
0.0,0.2,0.0,0.01769297383725643,0.07071067811865477
0.0,0.2,0.05,0.03253882750868797,0.05
0.0,0.2,0.1,0.058576375246047974,-0.05
0.0,0.2,0.15000000000000002,0.0819254145026207,-0.10000000000000002
0.0,0.2,0.2,0.0978223979473114,-0.1224744871391589
0.0,0.2,0.25,0.11116699874401093,-0.08660254037844388
0.0,0.2,0.30000000000000004,0.1295490860939026,-0.07071067811865474
0.0,0.2,0.35000000000000003,0.14702962338924408,-0.04999999999999999
0.0,0.2,0.4,0.1610550582408905,0.04999999999999999
0.0,0.2,0.45,0.1714220494031906,0.09999999999999998
0.0,0.2,0.5,0.18616099655628204,0.14999999999999997
0.0,0.2,0.55,0.20392253994941711,0.2
0.0,0.2,0.6000000000000001,0.21728943288326263,0.25000000000000006
0.0,0.2,0.65,0.22698459029197693,0.3
0.0,0.2,0.7000000000000001,0.2389252483844757,0.35000000000000003
0.0,0.2,0.75,0.24285316467285156,0.39999999999999997
0.0,0.2,0.8,0.23314392566680908,0.45
0.0,0.2,0.8500000000000001,0.22509147226810455,0.5
0.0,0.2,0.9,0.22503124177455902,0.55
0.0,0.2,0.9500000000000001,0.22802992165088654,0.6000000000000001
0.0,0.25,0.0,0.023450523614883423,0.07071067811865477
0.0,0.25,0.05,0.03299595043063164,0.05
0.0,0.25,0.1,0.05519447475671768,-0.05
0.0,0.25,0.15000000000000002,0.08214280754327774,-0.10000000000000002
0.0,0.25,0.2,0.10319459438323975,-0.11180339887498948
0.0,0.25,0.25,0.1154378280043602,-0.07071067811865478
0.0,0.25,0.30000000000000004,0.13004396855831146,-0.05
0.0,0.25,0.35000000000000003,0.14758023619651794,-0.04999999999999999
0.0,0.25,0.4,0.16180160641670227,0.04999999999999999
0.0,0.25,0.45,0.16898074746131897,0.09999999999999998
0.0,0.25,0.5,0.17860618233680725,0.14999999999999997
0.0,0.25,0.55,0.19010071456432343,0.2
0.0,0.25,0.6000000000000001,0.205686554312706,0.25000000000000006
0.0,0.25,0.65,0.2209758758544922,0.3
0.0,0.25,0.7000000000000001,0.23775316774845123,0.35000000000000003
0.0,0.25,0.75,0.2428787648677826,0.39999999999999997
0.0,0.25,0.8,0.23592279851436615,0.45
0.0,0.25,0.8500000000000001,0.22608964145183563,0.5
0.0,0.25,0.9,0.2261352241039276,0.55
0.0,0.25,0.9500000000000001,0.23563353717327118,0.6000000000000001
0.0,0.30000000000000004,0.0,0.029614517465233803,0.07071067811865477
0.0,0.30000000000000004,0.05,0.03440138325095177,0.05
0.0,0.30000000000000004,0.1,0.05030175298452377,-0.04999999999999999
0.0,0.30000000000000004,0.15000000000000002,0.07751283049583435,-0.07071067811865477
0.0,0.30000000000000004,0.2,0.10236655175685883,-0.11180339887498948
0.0,0.30000000000000004,0.25,0.11759865283966064,-0.07071067811865478
0.0,0.30000000000000004,0.30000000000000004,0.1320488601922989,-0.05
0.0,0.30000000000000004,0.35000000000000003,0.14913411438465118,-0.04999999999999999
0.0,0.30000000000000004,0.4,0.16073206067085266,0.04999999999999999
0.0,0.30000000000000004,0.45,0.16381703317165375,0.09999999999999998
0.0,0.30000000000000004,0.5,0.17031823098659515,0.14999999999999997
0.0,0.30000000000000004,0.55,0.18118274211883545,0.2
0.0,0.30000000000000004,0.6000000000000001,0.20087699592113495,0.25000000000000006
0.0,0.30000000000000004,0.65,0.21925438940525055,0.3
0.0,0.30000000000000004,0.7000000000000001,0.23531824350357056,0.35000000000000003
0.0,0.30000000000000004,0.75,0.23799382150173187,0.39999999999999997
0.0,0.30000000000000004,0.8,0.23383799195289612,0.45
0.0,0.30000000000000004,0.8500000000000001,0.22768810391426086,0.5
0.0,0.30000000000000004,0.9,0.23301313817501068,0.55
0.0,0.30000000000000004,0.9500000000000001,0.2468661069869995,0.6000000000000001
0.0,0.35000000000000003,0.0,0.032171085476875305,0.08660254037844387
0.0,0.35000000000000003,0.05,0.03389937803149223,0.07071067811865475
0.0,0.35000000000000003,0.1,0.04521852359175682,0.04999999999999999
0.0,0.35000000000000003,0.15000000000000002,0.07049931585788727,-0.05000000000000002
0.0,0.35000000000000003,0.2,0.09605278074741364,-0.1
0.0,0.35000000000000003,0.25,0.11394979059696198,-0.07071067811865478
0.0,0.35000000000000003,0.30000000000000004,0.12978827953338623,-0.05
0.0,0.35000000000000003,0.35000000000000003,0.14703065156936646,-0.04999999999999999
0.0,0.35000000000000003,0.4,0.15923115611076355,0.04999999999999999
0.0,0.35000000000000003,0.45,0.1625027358531952,0.09999999999999998
0.0,0.35000000000000003,0.5,0.1686158925294876,0.14999999999999997
0.0,0.35000000000000003,0.55,0.18082678318023682,0.2
0.0,0.35000000000000003,0.6000000000000001,0.20092716813087463,0.25000000000000006
0.0,0.35000000000000003,0.65,0.21799662709236145,0.3
0.0,0.35000000000000003,0.7000000000000001,0.22971700131893158,0.35000000000000003
0.0,0.35000000000000003,0.75,0.23024117946624756,0.39999999999999997
0.0,0.35000000000000003,0.8,0.22919180989265442,0.45
0.0,0.35000000000000003,0.8500000000000001,0.23039524257183075,0.5
0.0,0.35000000000000003,0.9,0.2426428496837616,0.55
0.0,0.35000000000000003,0.9500000000000001,0.25710541009902954,0.6000000000000001
0.0,0.4,0.0,0.034798651933670044,0.08660254037844387
0.0,0.4,0.05,0.03388458862900734,0.07071067811865475
0.0,0.4,0.1,0.04171840101480484,0.05
0.0,0.4,0.15000000000000002,0.06538207083940506,-0.05000000000000002
0.0,0.4,0.2,0.09120752662420273,-0.1
0.0,0.4,0.25,0.11010473966598511,-0.07071067811865478
0.0,0.4,0.30000000000000004,0.12709389626979828,-0.05
0.0,0.4,0.35000000000000003,0.14557306468486786,-0.04999999999999999
0.0,0.4,0.4,0.15997396409511566,0.04999999999999999
0.0,0.4,0.45,0.16595444083213806,0.09999999999999998
0.0,0.4,0.5,0.1731807291507721,0.14999999999999997
0.0,0.4,0.55,0.18560729920864105,0.2
0.0,0.4,0.6000000000000001,0.19973495602607727,0.25000000000000006
0.0,0.4,0.65,0.21089023351669312,0.3
0.0,0.4,0.7000000000000001,0.21861179172992706,0.35000000000000003
0.0,0.4,0.75,0.22357870638370514,0.39999999999999997
0.0,0.4,0.8,0.22818119823932648,0.45
0.0,0.4,0.8500000000000001,0.23619180917739868,0.5
0.0,0.4,0.9,0.25016331672668457,0.55
0.0,0.4,0.9500000000000001,0.261249303817749,0.6000000000000001
0.0,0.45,0.0,0.03921385481953621,0.07071067811865475
0.0,0.45,0.05,0.03720543906092644,0.05
0.0,0.45,0.1,0.04549217224121094,0.04999999999999999
0.0,0.45,0.15000000000000002,0.06849750876426697,-0.05000000000000002
0.0,0.45,0.2,0.09354650229215622,-0.1
0.0,0.45,0.25,0.11212296038866043,-0.07071067811865478
0.0,0.45,0.30000000000000004,0.13046543300151825,-0.04999999999999999
0.0,0.45,0.35000000000000003,0.15067723393440247,0.04999999999999999
0.0,0.45,0.4,0.16324959695339203,0.07071067811865474
0.0,0.45,0.45,0.16814424097537994,0.11180339887498945
0.0,0.45,0.5,0.17544648051261902,0.15811388300841892
0.0,0.45,0.55,0.18753299117088318,0.20615528128088306
0.0,0.45,0.6000000000000001,0.19724729657173157,0.2549509756796393
0.0,0.45,0.65,0.2044459581375122,0.30413812651491096
0.0,0.45,0.7000000000000001,0.2140330672264099,0.3535533905932738
0.0,0.45,0.75,0.22718706727027893,0.40311288741492746
0.0,0.45,0.8,0.23534053564071655,0.45276925690687087
0.0,0.45,0.8500000000000001,0.24092358350753784,0.5024937810560445
0.0,0.45,0.9,0.24645540118217468,0.552268050859363
0.0,0.45,0.9500000000000001,0.25236624479293823,0.6020797289396148
0.0,0.5,0.0,0.046518854796886444,0.05
0.0,0.5,0.05,0.04365500062704086,0.05
0.0,0.5,0.1,0.0509682297706604,-0.04999999999999999
0.0,0.5,0.15000000000000002,0.07092952728271484,-0.07071067811865477
0.0,0.5,0.2,0.09383280575275421,-0.11180339887498948
0.0,0.5,0.25,0.11361562460660934,-0.07071067811865478
0.0,0.5,0.30000000000000004,0.1350334882736206,-0.04999999999999999
0.0,0.5,0.35000000000000003,0.1572534292936325,0.04999999999999999
0.0,0.5,0.4,0.16654476523399353,0.09999999999999998
0.0,0.5,0.45,0.16853143274784088,0.14142135623730948
0.0,0.5,0.5,0.1754225790500641,0.18027756377319942
0.0,0.5,0.55,0.18845468759536743,0.22360679774997896
0.0,0.5,0.6000000000000001,0.19933456182479858,0.26925824035672524
0.0,0.5,0.65,0.2067391723394394,0.31622776601683794
0.0,0.5,0.7000000000000001,0.21810828149318695,0.3640054944640259
0.0,0.5,0.75,0.233128622174263,0.412310562561766
0.0,0.5,0.8,0.24054887890815735,0.4609772228646444
0.0,0.5,0.8500000000000001,0.24024617671966553,0.5099019513592785
0.0,0.5,0.9,0.2377825230360031,0.5590169943749475
0.0,0.5,0.9500000000000001,0.24048888683319092,0.6041522986797286
0.0,0.55,0.0,0.05679986625909805,-0.050000000000000044
0.0,0.55,0.05,0.055501386523246765,-0.050000000000000044
0.0,0.55,0.1,0.05921558290719986,-0.07071067811865478
0.0,0.55,0.15000000000000002,0.06973432004451752,-0.11180339887498952
0.0,0.55,0.2,0.08608397841453552,-0.11180339887498952
0.0,0.55,0.25,0.10814755409955978,-0.07071067811865478
0.0,0.55,0.30000000000000004,0.13512195646762848,-0.04999999999999999
0.0,0.55,0.35000000000000003,0.15852485597133636,0.04999999999999999
0.0,0.55,0.4,0.16462856531143188,0.07071067811865477
0.0,0.55,0.45,0.16665129363536835,0.11180339887498948
0.0,0.55,0.5,0.1765061467885971,0.15811388300841894
0.0,0.55,0.55,0.19148793816566467,0.20615528128088306
0.0,0.55,0.6000000000000001,0.2041882872581482,0.2549509756796393
0.0,0.55,0.65,0.2135263979434967,0.30413812651491096
0.0,0.55,0.7000000000000001,0.22263824939727783,0.3535533905932738
0.0,0.55,0.75,0.23415006697177887,0.40311288741492746
0.0,0.55,0.8,0.24121922254562378,0.4472135954999579
0.0,0.55,0.8500000000000001,0.23721885681152344,0.4924428900898053
0.0,0.55,0.9,0.22987675666809082,0.5385164807134504
0.0,0.55,0.9500000000000001,0.2321232706308365,0.5830951894845301
0.0,0.6000000000000001,0.0,0.05980661138892174,-0.10000000000000009
0.0,0.6000000000000001,0.05,0.060267552733421326,-0.10000000000000009
0.0,0.6000000000000001,0.1,0.061654746532440186,-0.11180339887498957
0.0,0.6000000000000001,0.15000000000000002,0.06432096660137177,-0.1414213562373096
0.0,0.6000000000000001,0.2,0.07400868833065033,-0.12247448713915896
0.0,0.6000000000000001,0.25,0.09475149214267731,-0.0866025403784439
0.0,0.6000000000000001,0.30000000000000004,0.1240876093506813,-0.07071067811865475
0.0,0.6000000000000001,0.35000000000000003,0.14897191524505615,-0.04999999999999999
0.0,0.6000000000000001,0.4,0.16049206256866455,0.04999999999999999
0.0,0.6000000000000001,0.45,0.1691543161869049,0.09999999999999998
0.0,0.6000000000000001,0.5,0.1820114552974701,0.14999999999999997
0.0,0.6000000000000001,0.55,0.19339929521083832,0.2
0.0,0.6000000000000001,0.6000000000000001,0.20252345502376556,0.25
0.0,0.6000000000000001,0.65,0.21323281526565552,0.291547594742265
0.0,0.6000000000000001,0.7000000000000001,0.2205609381198883,0.33541019662496846
0.0,0.6000000000000001,0.75,0.2293691188097,0.3807886552931954
0.0,0.6000000000000001,0.8,0.23681411147117615,0.42720018726587655
0.0,0.6000000000000001,0.8500000000000001,0.2334105223417282,0.47169905660283024
0.0,0.6000000000000001,0.9,0.2268117368221283,0.51478150704935
0.0,0.6000000000000001,0.9500000000000001,0.2301221489906311,0.5590169943749475
0.0,0.65,0.0,0.05716531351208687,-0.1414213562373095
0.0,0.65,0.05,0.05739038810133934,-0.11180339887498947
0.0,0.65,0.1,0.05976637825369835,-0.09999999999999998
0.0,0.65,0.15000000000000002,0.061478856950998306,-0.11180339887498947
0.0,0.65,0.2,0.06833936274051666,-0.1414213562373095
0.0,0.65,0.25,0.08462493866682053,-0.11180339887498952
0.0,0.65,0.30000000000000004,0.11173741519451141,-0.07071067811865475
0.0,0.65,0.35000000000000003,0.13773323595523834,-0.04999999999999999
0.0,0.65,0.4,0.15589481592178345,0.04999999999999999
0.0,0.65,0.45,0.1701669842004776,0.09999999999999998
0.0,0.65,0.5,0.1839682161808014,0.14142135623730948
0.0,0.65,0.55,0.1910381317138672,0.18027756377319948
0.0,0.65,0.6000000000000001,0.19597360491752625,0.22360679774997902
0.0,0.65,0.65,0.20673103630542755,0.2692582403567252
0.0,0.65,0.7000000000000001,0.21595776081085205,0.31622776601683794
0.0,0.65,0.75,0.22664177417755127,0.36055512754639896
0.0,0.65,0.8,0.2342480570077896,0.40311288741492757
0.0,0.65,0.8500000000000001,0.2306414693593979,0.44721359549995804
0.0,0.65,0.9,0.22371913492679596,0.4924428900898053
0.0,0.65,0.9500000000000001,0.22670015692710876,0.5385164807134505
0.0,0.7000000000000001,0.0,0.057337429374456406,-0.11180339887498947
0.0,0.7000000000000001,0.05,0.05375986546278,-0.07071067811865471
0.0,0.7000000000000001,0.1,0.0557573139667511,-0.04999999999999993
0.0,0.7000000000000001,0.15000000000000002,0.060450125485658646,-0.07071067811865472
0.0,0.7000000000000001,0.2,0.06760229915380478,-0.11180339887498945
0.0,0.7000000000000001,0.25,0.07701355963945389,-0.12247448713915896
0.0,0.7000000000000001,0.30000000000000004,0.09842600673437119,-0.08660254037844388
0.0,0.7000000000000001,0.35000000000000003,0.12581053376197815,-0.04999999999999999
0.0,0.7000000000000001,0.4,0.1511721909046173,0.04999999999999993
0.0,0.7000000000000001,0.45,0.1694004088640213,0.0707106781186547
0.0,0.7000000000000001,0.5,0.181937575340271,0.11180339887498944
0.0,0.7000000000000001,0.55,0.18505164980888367,0.15811388300841897
0.0,0.7000000000000001,0.6000000000000001,0.18971005082130432,0.2061552812808831
0.0,0.7000000000000001,0.65,0.20272566378116608,0.25
0.0,0.7000000000000001,0.7000000000000001,0.21367064118385315,0.2915475947422651
0.0,0.7000000000000001,0.75,0.22433365881443024,0.33541019662496846
0.0,0.7000000000000001,0.8,0.23255541920661926,0.38078865529319544
0.0,0.7000000000000001,0.8500000000000001,0.22848905622959137,0.4272001872658766
0.0,0.7000000000000001,0.9,0.22017167508602142,0.47434164902525694
0.0,0.7000000000000001,0.9500000000000001,0.22275327146053314,0.5220153254455275
0.0,0.75,0.0,0.062452878803014755,-0.1
0.0,0.75,0.05,0.05293601006269455,-0.05
0.0,0.75,0.1,0.04935863986611366,0.04999999999999993
0.0,0.75,0.15000000000000002,0.055355340242385864,-0.05000000000000002
0.0,0.75,0.2,0.06522539258003235,-0.07071067811865477
0.0,0.75,0.25,0.07508638501167297,-0.11180339887498948
0.0,0.75,0.30000000000000004,0.09473001211881638,-0.11180339887498944
0.0,0.75,0.35000000000000003,0.1219065859913826,-0.0707106781186547
0.0,0.75,0.4,0.14489616453647614,-0.04999999999999993
0.0,0.75,0.45,0.15964749455451965,0.04999999999999999
0.0,0.75,0.5,0.17074260115623474,0.09999999999999998
0.0,0.75,0.55,0.176264226436615,0.1414213562373096
0.0,0.75,0.6000000000000001,0.18712447583675385,0.1802775637731996
0.0,0.75,0.65,0.2032724916934967,0.22360679774997902
0.0,0.75,0.7000000000000001,0.21418872475624084,0.2692582403567253
0.0,0.75,0.75,0.22276315093040466,0.31622776601683794
0.0,0.75,0.8,0.23213765025138855,0.36400549446402597
0.0,0.75,0.8500000000000001,0.23017752170562744,0.4123105625617661
0.0,0.75,0.9,0.22348612546920776,0.4609772228646444
0.0,0.75,0.9500000000000001,0.2265024483203888,0.5099019513592785
0.0,0.8,0.0,0.06536797434091568,-0.1
0.0,0.8,0.05,0.05325660854578018,-0.05
0.0,0.8,0.1,0.04513895884156227,0.05
0.0,0.8,0.15000000000000002,0.04898174852132797,0.04999999999999999
0.0,0.8,0.2,0.05969761684536934,-0.04999999999999999
0.0,0.8,0.25,0.07459899038076401,-0.09999999999999998
0.0,0.8,0.30000000000000004,0.09694883227348328,-0.11180339887498947
0.0,0.8,0.35000000000000003,0.12309261411428452,-0.07071067811865475
0.0,0.8,0.4,0.14028796553611755,-0.04999999999999999
0.0,0.8,0.45,0.1506999433040619,0.04999999999999999
0.0,0.8,0.5,0.16194085776805878,0.07071067811865477
0.0,0.8,0.55,0.1706937700510025,0.11180339887498954
0.0,0.8,0.6000000000000001,0.18512624502182007,0.15811388300841905
0.0,0.8,0.65,0.20248788595199585,0.20615528128088306
0.0,0.8,0.7000000000000001,0.2138427048921585,0.2549509756796393
0.0,0.8,0.75,0.22252365946769714,0.30413812651491096
0.0,0.8,0.8,0.23281602561473846,0.3535533905932738
0.0,0.8,0.8500000000000001,0.23396852612495422,0.40311288741492757
0.0,0.8,0.9,0.23097456991672516,0.45276925690687087
0.0,0.8,0.9500000000000001,0.23495739698410034,0.5024937810560445
0.0,0.8500000000000001,0.0,0.06841178238391876,-0.1
0.0,0.8500000000000001,0.05,0.0551392026245594,-0.05
0.0,0.8500000000000001,0.1,0.04430682957172394,0.04999999999999993
0.0,0.8500000000000001,0.15000000000000002,0.04540824890136719,0.04999999999999993
0.0,0.8500000000000001,0.2,0.056141067296266556,-0.04999999999999999
0.0,0.8500000000000001,0.25,0.0773974135518074,-0.09999999999999998
0.0,0.8500000000000001,0.30000000000000004,0.10399296134710312,-0.11180339887498947
0.0,0.8500000000000001,0.35000000000000003,0.12845198810100555,-0.07071067811865475
0.0,0.8500000000000001,0.4,0.1383640617132187,-0.05
0.0,0.8500000000000001,0.45,0.1451057344675064,-0.04999999999999999
0.0,0.8500000000000001,0.5,0.15821045637130737,0.04999999999999999
0.0,0.8500000000000001,0.55,0.16989530622959137,0.10000000000000003
0.0,0.8500000000000001,0.6000000000000001,0.1842709630727768,0.15000000000000008
0.0,0.8500000000000001,0.65,0.2009945958852768,0.2
0.0,0.8500000000000001,0.7000000000000001,0.21349887549877167,0.25000000000000006
0.0,0.8500000000000001,0.75,0.2227485030889511,0.3
0.0,0.8500000000000001,0.8,0.2309551239013672,0.35000000000000003
0.0,0.8500000000000001,0.8500000000000001,0.2319345325231552,0.4000000000000001
0.0,0.8500000000000001,0.9,0.2316163182258606,0.45
0.0,0.8500000000000001,0.9500000000000001,0.23649419844150543,0.5
0.0,0.9,0.0,0.07256554812192917,-0.11180339887498947
0.0,0.9,0.05,0.06019788235425949,-0.07071067811865471
0.0,0.9,0.1,0.0521308109164238,-0.04999999999999993
0.0,0.9,0.15000000000000002,0.05250798538327217,-0.04999999999999993
0.0,0.9,0.2,0.06045284867286682,-0.0707106781186547
0.0,0.9,0.25,0.07859552651643753,-0.11180339887498944
0.0,0.9,0.30000000000000004,0.10407806932926178,-0.11180339887498947
0.0,0.9,0.35000000000000003,0.1279350072145462,-0.07071067811865475
0.0,0.9,0.4,0.1391131430864334,-0.05
0.0,0.9,0.45,0.14926518499851227,-0.04999999999999999
0.0,0.9,0.5,0.16531066596508026,0.04999999999999999
0.0,0.9,0.55,0.17826326191425323,0.10000000000000003
0.0,0.9,0.6000000000000001,0.18980267643928528,0.15000000000000008
0.0,0.9,0.65,0.20526263117790222,0.2
0.0,0.9,0.7000000000000001,0.21917913854122162,0.25000000000000006
0.0,0.9,0.75,0.2287922501564026,0.3
0.0,0.9,0.8,0.23309507966041565,0.35000000000000003
0.0,0.9,0.8500000000000001,0.230159729719162,0.4000000000000001
0.0,0.9,0.9,0.229121133685112,0.45
0.0,0.9,0.9500000000000001,0.23407307267189026,0.5
0.0,0.9500000000000001,0.0,0.07774235308170319,-0.1414213562373095
0.0,0.9500000000000001,0.05,0.06595240533351898,-0.11180339887498947
0.0,0.9500000000000001,0.1,0.061025165021419525,-0.09999999999999998
0.0,0.9500000000000001,0.15000000000000002,0.06239981949329376,-0.09999999999999998
0.0,0.9500000000000001,0.2,0.06806187331676483,-0.11180339887498945
0.0,0.9500000000000001,0.25,0.07921508699655533,-0.14142135623730948
0.0,0.9500000000000001,0.30000000000000004,0.10013600438833237,-0.1224744871391589
0.0,0.9500000000000001,0.35000000000000003,0.12391987442970276,-0.08660254037844388
0.0,0.9500000000000001,0.4,0.1404828578233719,-0.04999999999999999
0.0,0.9500000000000001,0.45,0.15542075037956238,0.04999999999999999
0.0,0.9500000000000001,0.5,0.17276924848556519,0.07071067811865477
0.0,0.9500000000000001,0.55,0.1867309957742691,0.11180339887498954
0.0,0.9500000000000001,0.6000000000000001,0.19881299138069153,0.15811388300841905
0.0,0.9500000000000001,0.65,0.21532770991325378,0.20615528128088306
0.0,0.9500000000000001,0.7000000000000001,0.2300918698310852,0.2549509756796393
0.0,0.9500000000000001,0.75,0.23909057676792145,0.30413812651491096
0.0,0.9500000000000001,0.8,0.24115604162216187,0.3535533905932738
0.0,0.9500000000000001,0.8500000000000001,0.23576322197914124,0.40311288741492757
0.0,0.9500000000000001,0.9,0.2333688586950302,0.45276925690687087
0.0,0.9500000000000001,0.9500000000000001,0.23780766129493713,0.5024937810560445
0.05,0.0,0.0,0.032586026936769485,0.05
0.05,0.0,0.05,0.0600484237074852,-0.05
0.05,0.0,0.1,0.08003891259431839,-0.07071067811865477
0.05,0.0,0.15000000000000002,0.09515319019556046,-0.11180339887498951
0.05,0.0,0.2,0.10755785554647446,-0.14142135623730953
0.05,0.0,0.25,0.12055998295545578,-0.10000000000000003
0.05,0.0,0.30000000000000004,0.13931958377361298,-0.04999999999999999
0.05,0.0,0.35000000000000003,0.15563520789146423,0.04999999999999999
0.05,0.0,0.4,0.16548176109790802,0.09999999999999998
0.05,0.0,0.45,0.1666158139705658,0.14999999999999997
0.05,0.0,0.5,0.17159289121627808,0.19999999999999996
0.05,0.0,0.55,0.18280096352100372,0.25
0.05,0.0,0.6000000000000001,0.20322765409946442,0.30000000000000004
0.05,0.0,0.65,0.22061027586460114,0.35
0.05,0.0,0.7000000000000001,0.23225443065166473,0.4
0.05,0.0,0.75,0.23837943375110626,0.44999999999999996
0.05,0.0,0.8,0.24223679304122925,0.4949747468305833
0.05,0.0,0.8500000000000001,0.23510318994522095,0.5408326913195983
0.05,0.0,0.9,0.22625324130058289,0.5873670062235365
0.05,0.0,0.9500000000000001,0.22831614315509796,0.6344288770224761
0.05,0.05,0.0,0.034465525299310684,0.05
0.05,0.05,0.05,0.06065301224589348,-0.05
0.05,0.05,0.1,0.08070825040340424,-0.07071067811865477
0.05,0.05,0.15000000000000002,0.09607560932636261,-0.11180339887498951
0.05,0.05,0.2,0.1088867112994194,-0.14142135623730953
0.05,0.05,0.25,0.12428390234708786,-0.10000000000000003
0.05,0.05,0.30000000000000004,0.14448994398117065,-0.04999999999999999
